Time,num_recovered
111.5,367740
111.75,370864
112,373919
112.25,377112
112.5,380249
112.75,383385
113,386501
113.25,389668
113.5,392668
113.75,395771
114,398849
114.25,401961
114.5,405016
114.75,408040
115,410997
115.25,414053
115.5,417042
115.75,420037
116,423000
116.25,425941
116.5,428920
116.75,431965
117,434823
117.25,437639
117.5,440540
117.75,443361
118,446200
118.25,448989
118.5,451665
118.75,454471
119,457131
119.25,459791
119.5,462451
119.75,465181
120,467852
120.25,470559
120.5,473176
120.75,475768
121,478318
121.25,480856
121.5,483348
121.75,485790
122,488173
122.25,490635
122.5,493070
122.75,495511
123,497980
123.25,500344
123.5,502683
123.75,504954
124,507273
124.25,509497
124.5,511724
124.75,513925
125,516127
125.25,518247
125.5,520404
125.75,522484
126,524640
126.25,526762
126.5,528870
126.75,530932
127,532902
127.25,534900
127.5,536825
127.75,538822
128,540719
128.25,542606
128.5,544479
128.75,546301
129,548124
129.25,549911
129.5,551692
129.75,553485
130,555169
130.25,556880
130.5,558552
130.75,560193
131,561793
131.25,563440
131.5,565077
131.75,566617
132,568227
132.25,569777
132.5,571278
132.75,572815
133,574263
133.25,575677
133.5,577081
133.75,578580
134,580038
134.25,581372
134.5,582692
134.75,584014
135,585367
135.25,586702
135.5,587925
135.75,589216
136,590468
136.25,591682
136.5,592885
136.75,594031
137,595241
137.25,596382
137.5,597520
137.75,598599
138,599725
138.25,600815
138.5,601836
138.75,602850
139,603818
139.25,604820
139.5,605838
139.75,606774
140,607699
140.25,608662
140.5,609594
140.75,610477
141,611355
141.25,612241
141.5,613070
141.75,613927
142,614759
142.25,615558
142.5,616380
142.75,617164
143,617939
143.25,618701
143.5,619434
143.75,620136
144,620844
144.25,621599
144.5,622329
144.75,623034
145,623718
145.25,624416
145.5,625104
145.75,625777
146,626451
146.25,627072
146.5,627661
146.75,628271
147,628888
147.25,629478
147.5,630020
147.75,630589
148,631135
148.25,631695
148.5,632222
148.75,632746
149,633297
149.25,633805
149.5,634298
149.75,634818
150,635316
150.25,635795
150.5,636304
150.75,636781
151,637232
151.25,637638
151.5,638061
151.75,638533
152,638986
152.25,639384
152.5,639786
152.75,640205
153,640602
153.25,640997
153.5,641366
153.75,641727
154,642088
154.25,642452
154.5,642770
154.75,643124
155,643460
155.25,643793
155.5,644120
155.75,644414
156,644714
156.25,645036
156.5,645334
156.75,645639
157,645928
157.25,646205
157.5,646464
157.75,646752
158,647030
158.25,647335
158.5,647588
158.75,647851
159,648097
159.25,648349
159.5,648626
159.75,648895
160,649139
160.25,649380
160.5,649572
160.75,649797
161,650020
161.25,650220
161.5,650433
161.75,650640
162,650838
162.25,651021
162.5,651220
162.75,651406
163,651579
163.25,651771
163.5,651943
163.75,652107
164,652280
164.25,652435
164.5,652589
164.75,652739
165,652894
165.25,653069
165.5,653212
165.75,653373
166,653529
166.25,653668
166.5,653822
166.75,653959
167,654088
167.25,654222
167.5,654354
167.75,654503
168,654644
168.25,654778
168.5,654896
168.75,655018
169,655133
169.25,655249
169.5,655375
169.75,655493
170,655608
170.25,655703
170.5,655808
170.75,655918
171,656021
171.25,656127
171.5,656219
171.75,656310
172,656411
172.25,656513
172.5,656591
172.75,656702
173,656788
173.25,656871
173.5,656958
173.75,657029
174,657099
174.25,657183
174.5,657269
174.75,657346
175,657416
175.25,657501
175.5,657589
175.75,657652
176,657739
176.25,657805
176.5,657874
176.75,657947
177,658021
177.25,658087
177.5,658147
177.75,658214
178,658270
178.25,658332
178.5,658382
178.75,658435
179,658490
179.25,658547
179.5,658612
179.75,658668
180,658720
180.25,658780
180.5,658821
180.75,658868
181,658924
181.25,658973
181.5,659022
181.75,659071
182,659115
182.25,659149
182.5,659202
182.75,659243
183,659282
183.25,659319
183.5,659363
183.75,659404
184,659448
184.25,659488
184.5,659528
184.75,659570
185,659612
185.25,659654
185.5,659685
185.75,659718
186,659748
186.25,659782
186.5,659825
186.75,659858
187,659893
187.25,659930
187.5,659962
187.75,659991
188,660013
188.25,660041
188.5,660075
188.75,660105
189,660135
189.25,660157
189.5,660181
189.75,660209
190,660231
190.25,660264
190.5,660291
190.75,660318
191,660341
191.25,660366
191.5,660392
191.75,660414
192,660438
192.25,660463
192.5,660493
192.75,660510
193,660535
193.25,660558
193.5,660584
193.75,660606
194,660622
194.25,660642
194.5,660660
194.75,660677
195,660697
195.25,660717
195.5,660729
195.75,660741
196,660767
196.25,660782
196.5,660797
196.75,660819
197,660833
197.25,660845
197.5,660865
197.75,660875
198,660892
198.25,660909
198.5,660924
198.75,660934
199,660948
199.25,660953
199.5,660966
199.75,660981
200,661000
200.25,661009
200.5,661015
200.75,661031
201,661038
201.25,661050
201.5,661065
201.75,661071
202,661084
202.25,661096
202.5,661103
202.75,661111
203,661124
203.25,661135
203.5,661140
203.75,661152
204,661164
204.25,661172
204.5,661182
204.75,661188
205,661200
205.25,661211
205.5,661222
205.75,661232
206,661238
206.25,661244
206.5,661251
206.75,661260
207,661269
207.25,661278
207.5,661284
207.75,661291
208,661295
208.25,661300
208.5,661305
208.75,661315
209,661319
209.25,661327
209.5,661332
209.75,661342
210,661344
210.25,661346
210.5,661353
210.75,661358
211,661366
211.25,661373
211.5,661379
211.75,661382
212,661384
212.25,661392
212.5,661396
212.75,661404
213,661411
213.25,661414
213.5,661422
213.75,661428
214,661429
214.25,661435
214.5,661438
214.75,661442
215,661446
215.25,661450
215.5,661455
215.75,661459
216,661463
216.25,661468
216.5,661473
216.75,661475
217,661482
217.25,661483
217.5,661484
217.75,661487
218,661491
218.25,661495
218.5,661495
218.75,661497
219,661505
219.25,661507
219.5,661509
219.75,661512
220,661514
220.25,661516
220.5,661517
220.75,661520
221,661522
221.25,661523
221.5,661527
221.75,661529
222,661531
222.25,661533
222.5,661534
222.75,661534
223,661535
223.25,661537
223.5,661541
223.75,661542
224,661543
224.25,661544
224.5,661546
224.75,661547
225,661547
225.25,661547
225.5,661549
225.75,661550
226,661552
226.25,661553
226.5,661554
226.75,661555
227,661555
227.25,661556
227.5,661557
227.75,661558
228,661560
228.25,661561
228.5,661563
228.75,661564
229,661566
229.25,661568
229.5,661569
229.75,661569
230,661570
230.25,661570
230.5,661572
230.75,661572
231,661572
231.25,661574
231.5,661574
231.75,661574
232,661579
232.25,661580
232.5,661580
232.75,661580
233,661580
233.25,661580
233.5,661581
233.75,661582
234,661583
234.25,661583
234.5,661583
234.75,661584
235,661584
235.25,661585
235.5,661586
235.75,661586
236,661586
236.25,661587
236.5,661587
236.75,661587
237,661587
237.25,661588
237.5,661589
237.75,661589
238,661590
238.25,661591
238.5,661591
238.75,661592
239,661593
239.25,661593
239.5,661593
239.75,661594
240,661594
240.25,661595
240.5,661597
240.75,661597
241,661598
241.25,661599
241.5,661599
241.75,661600
242,661600
242.25,661600
242.5,661600
242.75,661600
243,661600
243.25,661600
243.5,661600
243.75,661601
244,661602
244.25,661602
244.5,661603
244.75,661603
245,661603
245.25,661603
245.5,661603
245.75,661603
246,661603
246.25,661603
246.5,661603
246.75,661603
247,661603
247.25,661603
247.5,661603
247.75,661603
248,661603
248.25,661603
248.5,661603
248.75,661603
249,661603
249.25,661603
249.5,661604
249.75,661604
250,661604
250.25,661604
250.5,661604
250.75,661604
251,661604
251.25,661604
251.5,661604
251.75,661604
252,661604
252.25,661605
252.5,661605
252.75,661605
253,661606
253.25,661606
253.5,661606
253.75,661606
254,661606
254.25,661606
254.5,661606
254.75,661606
255,661606
255.25,661606
255.5,661606
255.75,661606
256,661606
256.25,661606
256.5,661606
256.75,661606
257,661607
257.25,661607
257.5,661607
257.75,661607
258,661607
258.25,661607
258.5,661607
258.75,661607
259,661607
259.25,661607
259.5,661607
259.75,661607
260,661607
260.25,661607
260.5,661607
260.75,661607
261,661607
261.25,661607
261.5,661607
261.75,661607
262,661607
262.25,661607
262.5,661607
262.75,661607
263,661607
263.25,661607
263.5,661607
263.75,661607
264,661607
264.25,661607
264.5,661607
264.75,661607
265,661607
