Time,normal_interactions,curtailed_interactions
365.75,774046,774046
366,774046,774046
366.25,774046,774046
366.5,774046,774046
366.75,774046,774046
367,774046,774046
367.25,774046,774046
367.5,774046,774046
367.75,774046,774046
368,774046,774046
368.25,774046,774046
368.5,774046,774046
368.75,774046,774046
369,774046,774046
369.25,774046,774046
369.5,774046,774046
369.75,774046,774046
370,774046,774046
370.25,774046,774046
370.5,774046,774046
370.75,774046,774046
371,774046,774046
371.25,774046,774046
371.5,774046,774046
371.75,774046,774046
372,774046,774046
372.25,774046,774046
372.5,774046,774046
372.75,774046,774046
373,774046,774046
373.25,774046,774046
373.5,774046,774046
373.75,774046,774046
374,774046,774046
374.25,774046,774046
374.5,774046,774046
374.75,774046,774046
375,774046,774046
375.25,774046,774046
375.5,774046,774046
375.75,774046,774046
376,774046,774046
376.25,774046,774046
376.5,774046,774046
376.75,774046,774046
377,774046,774046
377.25,774046,774046
377.5,774046,774046
377.75,774046,774046
378,774046,774046
378.25,774046,774046
378.5,774046,774046
378.75,774046,774046
379,774046,774046
379.25,774046,774046
379.5,774046,774046
379.75,774046,774046
380,774046,774046
380.25,774046,774046
380.5,774046,774046
380.75,774046,774046
381,774046,774046
381.25,774046,774046
381.5,774046,774046
381.75,774046,774046
382,774046,774046
382.25,774046,774046
382.5,774046,774046
382.75,774046,774046
383,774046,774046
383.25,774046,774046
383.5,774046,774046
383.75,774046,774046
384,774046,774046
384.25,774046,774046
384.5,774046,774046
384.75,774046,774046
385,774046,774046
385.25,774046,774046
385.5,774046,774046
385.75,774046,774046
386,774046,774046
386.25,774046,774046
386.5,774046,774046
386.75,774046,774046
387,774046,774046
387.25,774046,774046
387.5,774046,774046
387.75,774046,774046
388,774046,774046
388.25,774046,774046
388.5,774046,774046
388.75,774046,774046
389,774046,774046
389.25,774046,774046
389.5,774046,774046
389.75,774046,774046
390,774046,774046
390.25,774046,774046
390.5,774046,774046
390.75,774046,774046
391,774046,774046
391.25,774046,774046
391.5,774046,774046
391.75,774046,774046
392,774046,774046
392.25,774046,774046
392.5,774046,774046
392.75,774046,774046
393,774046,774046
393.25,774046,774046
393.5,774046,774046
393.75,774046,774046
394,774046,774046
394.25,774046,774046
394.5,774046,774046
394.75,774046,774046
395,774046,774046
395.25,774046,774046
395.5,774046,774046
395.75,774046,774046
396,774046,774046
396.25,774046,774046
396.5,774046,774046
396.75,774046,774046
397,774046,774046
397.25,774046,774046
397.5,774046,774046
397.75,774046,774046
398,774046,774046
398.25,774046,774046
398.5,774046,774046
398.75,774046,774046
399,774046,774046
399.25,774046,774046
399.5,774046,774046
399.75,774046,774046
400,774046,774046
400.25,774046,774046
400.5,774046,774046
400.75,774046,774046
401,774046,774046
401.25,774046,774046
401.5,774046,774046
401.75,774046,774046
402,774046,774046
402.25,774046,774046
402.5,774046,774046
402.75,774046,774046
403,774046,774046
403.25,774046,774046
403.5,774046,774046
403.75,774046,774046
404,774046,774046
404.25,774046,774046
404.5,774046,774046
404.75,774046,774046
405,774046,774046
405.25,774046,774046
405.5,774046,774046
405.75,774046,774046
406,774046,774046
406.25,774046,774046
406.5,774046,774046
406.75,774046,774046
407,774046,774046
407.25,774046,774046
407.5,774046,774046
407.75,774046,774046
408,774046,774046
408.25,774046,774046
408.5,774046,774046
408.75,774046,774046
409,774046,774046
409.25,774046,774046
409.5,774046,774046
409.75,774046,774046
410,774046,774046
410.25,774046,774046
410.5,774046,774046
410.75,774046,774046
411,774046,774046
411.25,774046,774046
411.5,774046,774046
411.75,774046,774046
412,774046,774046
412.25,774046,774046
412.5,774046,774046
412.75,774046,774046
413,774046,774046
413.25,774046,774046
413.5,774046,774046
413.75,774046,774046
414,774046,774046
414.25,774046,774046
414.5,774046,774046
414.75,774046,774046
415,774046,774046
415.25,774046,774046
415.5,774046,774046
415.75,774046,774046
416,774046,774046
416.25,774046,774046
416.5,774046,774046
416.75,774046,774046
417,774046,774046
417.25,774046,774046
417.5,774046,774046
417.75,774046,774046
418,774046,774046
418.25,774046,774046
418.5,774046,774046
418.75,774046,774046
419,774046,774046
419.25,774046,774046
419.5,774046,774046
419.75,774046,774046
420,774046,774046
420.25,774046,774046
420.5,774046,774046
420.75,774046,774046
421,774046,774046
421.25,774046,774046
421.5,774046,774046
421.75,774046,774046
422,774046,774046
422.25,774046,774046
422.5,774046,774046
422.75,774046,774046
423,774046,774046
423.25,774046,774046
423.5,774046,774046
423.75,774046,774046
424,774046,774046
424.25,774046,774046
424.5,774046,774046
424.75,774046,774046
425,774046,774046
425.25,774046,774046
425.5,774046,774046
425.75,774046,774046
426,774046,774046
426.25,774046,774046
426.5,774046,774046
426.75,774046,774046
427,774046,774046
427.25,774046,774046
427.5,774046,774046
427.75,774046,774046
428,774046,774046
428.25,774046,774046
428.5,774046,774046
428.75,774046,774046
429,774046,774046
429.25,774046,774046
429.5,774046,774046
429.75,774046,774046
430,774046,774046
430.25,774046,774046
430.5,774046,774046
430.75,774046,774046
431,774046,774046
431.25,774046,774046
431.5,774046,774046
431.75,774046,774046
432,774046,774046
432.25,774046,774046
432.5,774046,774046
432.75,774046,774046
433,774046,774046
433.25,774046,774046
433.5,774046,774046
433.75,774046,774046
434,774046,774046
434.25,774046,774046
434.5,774046,774046
434.75,774046,774046
435,774046,774046
435.25,774046,774046
435.5,774046,774046
435.75,774046,774046
436,774046,774046
436.25,774046,774046
436.5,774046,774046
436.75,774046,774046
437,774046,774046
437.25,774046,774046
437.5,774046,774046
437.75,774046,774046
438,774046,774046
438.25,774046,774046
438.5,774046,774046
438.75,774046,774046
439,774046,774046
439.25,774046,774046
439.5,774046,774046
439.75,774046,774046
440,774046,774046
440.25,774046,774046
440.5,774046,774046
440.75,774046,774046
441,774046,774046
441.25,774046,774046
441.5,774046,774046
441.75,774046,774046
442,774046,774046
442.25,774046,774046
442.5,774046,774046
442.75,774046,774046
443,774046,774046
443.25,774046,774046
443.5,774046,774046
443.75,774046,774046
444,774046,774046
444.25,774046,774046
444.5,774046,774046
444.75,774046,774046
445,774046,774046
445.25,774046,774046
445.5,774046,774046
445.75,774046,774046
446,774046,774046
446.25,774046,774046
446.5,774046,774046
446.75,774046,774046
447,774046,774046
447.25,774046,774046
447.5,774046,774046
447.75,774046,774046
448,774046,774046
448.25,774046,774046
448.5,774046,774046
448.75,774046,774046
449,774046,774046
449.25,774046,774046
449.5,774046,774046
449.75,774046,774046
450,774046,774046
450.25,774046,774046
450.5,774046,774046
450.75,774046,774046
451,774046,774046
451.25,774046,774046
451.5,774046,774046
451.75,774046,774046
452,774046,774046
452.25,774046,774046
452.5,774046,774046
452.75,774046,774046
453,774046,774046
453.25,774046,774046
453.5,774046,774046
453.75,774046,774046
454,774046,774046
454.25,774046,774046
454.5,774046,774046
454.75,774046,774046
455,774046,774046
455.25,774046,774046
455.5,774046,774046
455.75,774046,774046
456,774046,774046
456.25,774046,774046
456.5,774046,774046
456.75,774046,774046
457,774046,774046
457.25,774046,774046
457.5,774046,774046
457.75,774046,774046
458,774046,774046
458.25,774046,774046
458.5,774046,774046
458.75,774046,774046
459,774046,774046
459.25,774046,774046
459.5,774046,774046
459.75,774046,774046
460,774046,774046
460.25,774046,774046
460.5,774046,774046
460.75,774046,774046
461,774046,774046
461.25,774046,774046
461.5,774046,774046
461.75,774046,774046
462,774046,774046
462.25,774046,774046
462.5,774046,774046
462.75,774046,774046
463,774046,774046
463.25,774046,774046
463.5,774046,774046
463.75,774046,774046
464,774046,774046
464.25,774046,774046
464.5,774046,774046
464.75,774046,774046
465,774046,774046
465.25,774046,774046
465.5,774046,774046
465.75,774046,774046
466,774046,774046
466.25,774046,774046
466.5,774046,774046
466.75,774046,774046
467,774046,774046
467.25,774046,774046
467.5,774046,774046
467.75,774046,774046
468,774046,774046
468.25,774046,774046
468.5,774046,774046
468.75,774046,774046
469,774046,774046
469.25,774046,774046
469.5,774046,774046
469.75,774046,774046
470,774046,774046
470.25,774046,774046
470.5,774046,774046
470.75,774046,774046
471,774046,774046
471.25,774046,774046
471.5,774046,774046
471.75,774046,774046
472,774046,774046
472.25,774046,774046
472.5,774046,774046
472.75,774046,774046
473,774046,774046
473.25,774046,774046
473.5,774046,774046
473.75,774046,774046
474,774046,774046
474.25,774046,774046
474.5,774046,774046
474.75,774046,774046
475,774046,774046
475.25,774046,774046
475.5,774046,774046
475.75,774046,774046
476,774046,774046
476.25,774046,774046
476.5,774046,774046
476.75,774046,774046
477,774046,774046
477.25,774046,774046
477.5,774046,774046
477.75,774046,774046
478,774046,774046
478.25,774046,774046
478.5,774046,774046
478.75,774046,774046
479,774046,774046
479.25,774046,774046
479.5,774046,774046
479.75,774046,774046
480,774046,774046
480.25,774046,774046
480.5,774046,774046
480.75,774046,774046
481,774046,774046
481.25,774046,774046
481.5,774046,774046
481.75,774046,774046
482,774046,774046
482.25,774046,774046
482.5,774046,774046
482.75,774046,774046
483,774046,774046
483.25,774046,774046
483.5,774046,774046
483.75,774046,774046
484,774046,774046
484.25,774046,774046
484.5,774046,774046
484.75,774046,774046
485,774046,774046
485.25,774046,774046
485.5,774046,774046
485.75,774046,774046
486,774046,774046
486.25,774046,774046
486.5,774046,774046
486.75,774046,774046
487,774046,774046
487.25,774046,774046
487.5,774046,774046
487.75,774046,774046
488,774046,774046
488.25,774046,774046
488.5,774046,774046
488.75,774046,774046
489,774046,774046
489.25,774046,774046
489.5,774046,774046
489.75,774046,774046
490,774046,774046
490.25,774046,774046
490.5,774046,774046
490.75,774046,774046
491,774046,774046
491.25,774046,774046
491.5,774046,774046
491.75,774046,774046
492,774046,774046
492.25,774046,774046
492.5,774046,774046
492.75,774046,774046
493,774046,774046
493.25,774046,774046
493.5,774046,774046
493.75,774046,774046
494,774046,774046
494.25,774046,774046
494.5,774046,774046
494.75,774046,774046
495,774046,774046
495.25,774046,774046
495.5,774046,774046
495.75,774046,774046
496,774046,774046
496.25,774046,774046
496.5,774046,774046
496.75,774046,774046
497,774046,774046
497.25,774046,774046
497.5,774046,774046
497.75,774046,774046
498,774046,774046
498.25,774046,774046
498.5,774046,774046
498.75,774046,774046
499,774046,774046
499.25,774046,774046
499.5,774046,774046
499.75,774046,774046
500,774046,774046
500.25,774046,774046
500.5,774046,774046
500.75,774046,774046
501,774046,774046
501.25,774046,774046
501.5,774046,774046
501.75,774046,774046
502,774046,774046
502.25,774046,774046
502.5,774046,774046
502.75,774046,774046
503,774046,774046
503.25,774046,774046
503.5,774046,774046
503.75,774046,774046
504,774046,774046
504.25,774046,774046
504.5,774046,774046
504.75,774046,774046
505,774046,774046
505.25,774046,774046
505.5,774046,774046
505.75,774046,774046
506,774046,774046
506.25,774046,774046
506.5,774046,774046
506.75,774046,774046
507,774046,774046
507.25,774046,774046
507.5,774046,774046
507.75,774046,774046
508,774046,774046
508.25,774046,774046
508.5,774046,774046
508.75,774046,774046
509,774046,774046
509.25,774046,774046
509.5,774046,774046
509.75,774046,774046
510,774046,774046
510.25,774046,774046
510.5,774046,774046
510.75,774046,774046
511,774046,774046
511.25,774046,774046
511.5,774046,774046
511.75,774046,774046
512,774046,774046
512.25,774046,774046
512.5,774046,774046
512.75,774046,774046
513,774046,774046
513.25,774046,774046
513.5,774046,774046
513.75,774046,774046
514,774046,774046
514.25,774046,774046
514.5,774046,774046
514.75,774046,774046
515,774046,774046
515.25,774046,774046
515.5,774046,774046
515.75,774046,774046
516,774046,774046
516.25,774046,774046
516.5,774046,774046
516.75,774046,774046
517,774046,774046
517.25,774046,774046
517.5,774046,774046
517.75,774046,774046
518,774046,774046
518.25,774046,774046
518.5,774046,774046
518.75,774046,774046
519,774046,774046
519.25,774046,774046
519.5,774046,774046
519.75,774046,774046
520,774046,774046
520.25,774046,774046
520.5,774046,774046
520.75,774046,774046
521,774046,774046
521.25,774046,774046
521.5,774046,774046
521.75,774046,774046
522,774046,774046
522.25,774046,774046
522.5,774046,774046
522.75,774046,774046
523,774046,774046
523.25,774046,774046
523.5,774046,774046
523.75,774046,774046
524,774046,774046
524.25,774046,774046
524.5,774046,774046
524.75,774046,774046
525,774046,774046
525.25,774046,774046
525.5,774046,774046
525.75,774046,774046
526,774046,774046
526.25,774046,774046
526.5,774046,774046
526.75,774046,774046
527,774046,774046
527.25,774046,774046
527.5,774046,774046
527.75,774046,774046
528,774046,774046
528.25,774046,774046
528.5,774046,774046
528.75,774046,774046
529,774046,774046
529.25,774046,774046
529.5,774046,774046
529.75,774046,774046
530,774046,774046
530.25,774046,774046
530.5,774046,774046
530.75,774046,774046
531,774046,774046
531.25,774046,774046
531.5,774046,774046
531.75,774046,774046
532,774046,774046
532.25,774046,774046
532.5,774046,774046
532.75,774046,774046
533,774046,774046
533.25,774046,774046
533.5,774046,774046
533.75,774046,774046
534,774046,774046
534.25,774046,774046
534.5,774046,774046
534.75,774046,774046
535,774046,774046
535.25,774046,774046
535.5,774046,774046
535.75,774046,774046
536,774046,774046
536.25,774046,774046
536.5,774046,774046
536.75,774046,774046
537,774046,774046
537.25,774046,774046
537.5,774046,774046
537.75,774046,774046
538,774046,774046
538.25,774046,774046
538.5,774046,774046
538.75,774046,774046
539,774046,774046
539.25,774046,774046
539.5,774046,774046
539.75,774046,774046
540,774046,774046
540.25,774046,774046
540.5,774046,774046
540.75,774046,774046
541,774046,774046
541.25,774046,774046
541.5,774046,774046
541.75,774046,774046
542,774046,774046
542.25,774046,774046
542.5,774046,774046
542.75,774046,774046
543,774046,774046
543.25,774046,774046
543.5,774046,774046
543.75,774046,774046
544,774046,774046
544.25,774046,774046
544.5,774046,774046
544.75,774046,774046
545,774046,774046
545.25,774046,774046
545.5,774046,774046
545.75,774046,774046
546,774046,774046
546.25,774046,774046
546.5,774046,774046
546.75,774046,774046
547,774046,774046
547.25,774046,774046
547.5,774046,774046
547.75,774046,774046
548,774046,774046
548.25,774046,774046
548.5,774046,774046
548.75,774046,774046
549,774046,774046
549.25,774046,774046
549.5,774046,774046
549.75,774046,774046
550,774046,774046
550.25,774046,774046
550.5,774046,774046
550.75,774046,774046
551,774046,774046
551.25,774046,774046
551.5,774046,774046
551.75,774046,774046
552,774046,774046
552.25,774046,774046
552.5,774046,774046
552.75,774046,774046
553,774046,774046
553.25,774046,774046
553.5,774046,774046
553.75,774046,774046
554,774046,774046
554.25,774046,774046
554.5,774046,774046
554.75,774046,774046
555,774046,774046
555.25,774046,774046
555.5,774046,774046
555.75,774046,774046
556,774046,774046
556.25,774046,774046
556.5,774046,774046
556.75,774046,774046
557,774046,774046
557.25,774046,774046
557.5,774046,774046
557.75,774046,774046
558,774046,774046
558.25,774046,774046
558.5,774046,774046
558.75,774046,774046
559,774046,774046
559.25,774046,774046
559.5,774046,774046
559.75,774046,774046
560,774046,774046
560.25,774046,774046
560.5,774046,774046
560.75,774046,774046
561,774046,774046
561.25,774046,774046
561.5,774046,774046
561.75,774046,774046
562,774046,774046
562.25,774046,774046
562.5,774046,774046
562.75,774046,774046
563,774046,774046
563.25,774046,774046
563.5,774046,774046
563.75,774046,774046
564,774046,774046
564.25,774046,774046
564.5,774046,774046
564.75,774046,774046
565,774046,774046
565.25,774046,774046
565.5,774046,774046
565.75,774046,774046
566,774046,774046
566.25,774046,774046
566.5,774046,774046
566.75,774046,774046
567,774046,774046
567.25,774046,774046
567.5,774046,774046
567.75,774046,774046
568,774046,774046
568.25,774046,774046
568.5,774046,774046
568.75,774046,774046
569,774046,774046
569.25,774046,774046
569.5,774046,774046
569.75,774046,774046
570,774046,774046
570.25,774046,774046
570.5,774046,774046
570.75,774046,774046
571,774046,774046
571.25,774046,774046
571.5,774046,774046
571.75,774046,774046
572,774046,774046
572.25,774046,774046
572.5,774046,774046
572.75,774046,774046
573,774046,774046
573.25,774046,774046
573.5,774046,774046
573.75,774046,774046
574,774046,774046
574.25,774046,774046
574.5,774046,774046
574.75,774046,774046
575,774046,774046
575.25,774046,774046
575.5,774046,774046
575.75,774046,774046
576,774046,774046
576.25,774046,774046
576.5,774046,774046
576.75,774046,774046
577,774046,774046
577.25,774046,774046
577.5,774046,774046
577.75,774046,774046
578,774046,774046
578.25,774046,774046
578.5,774046,774046
578.75,774046,774046
579,774046,774046
579.25,774046,774046
579.5,774046,774046
579.75,774046,774046
580,774046,774046
580.25,774046,774046
580.5,774046,774046
580.75,774046,774046
581,774046,774046
581.25,774046,774046
581.5,774046,774046
581.75,774046,774046
582,774046,774046
582.25,774046,774046
582.5,774046,774046
582.75,774046,774046
583,774046,774046
583.25,774046,774046
583.5,774046,774046
583.75,774046,774046
584,774046,774046
584.25,774046,774046
584.5,774046,774046
584.75,774046,774046
585,774046,774046
585.25,774046,774046
585.5,774046,774046
585.75,774046,774046
586,774046,774046
586.25,774046,774046
586.5,774046,774046
586.75,774046,774046
587,774046,774046
587.25,774046,774046
587.5,774046,774046
587.75,774046,774046
588,774046,774046
588.25,774046,774046
588.5,774046,774046
588.75,774046,774046
589,774046,774046
589.25,774046,774046
589.5,774046,774046
589.75,774046,774046
590,774046,774046
590.25,774046,774046
590.5,774046,774046
590.75,774046,774046
591,774046,774046
591.25,774046,774046
591.5,774046,774046
591.75,774046,774046
592,774046,774046
592.25,774046,774046
592.5,774046,774046
592.75,774046,774046
593,774046,774046
593.25,774046,774046
593.5,774046,774046
593.75,774046,774046
594,774046,774046
594.25,774046,774046
594.5,774046,774046
594.75,774046,774046
595,774046,774046
595.25,774046,774046
595.5,774046,774046
595.75,774046,774046
596,774046,774046
596.25,774046,774046
596.5,774046,774046
596.75,774046,774046
597,774046,774046
597.25,774046,774046
597.5,774046,774046
597.75,774046,774046
598,774046,774046
598.25,774046,774046
598.5,774046,774046
598.75,774046,774046
599,774046,774046
599.25,774046,774046
599.5,774046,774046
599.75,774046,774046
