Time,num_affected
90.75,10534
91,10558
91.25,10573
91.5,10596
91.75,10619
92,10628
92.25,10647
92.5,10669
92.75,10686
93,10704
93.25,10722
93.5,10735
93.75,10746
94,10761
94.25,10778
94.5,10798
94.75,10814
95,10820
95.25,10833
95.5,10851
95.75,10865
96,10882
96.25,10898
96.5,10914
96.75,10931
97,10945
97.25,10961
97.5,10971
97.75,10984
98,10996
98.25,11008
98.5,11018
98.75,11029
99,11044
99.25,11058
99.5,11070
99.75,11090
100,11106
100.25,11113
100.5,11127
100.75,11145
101,11160
101.25,11177
101.5,11191
101.75,11210
102,11224
102.25,11239
102.5,11253
102.75,11267
103,11286
103.25,11300
103.5,11315
103.75,11332
104,11340
104.25,11348
104.5,11353
104.75,11361
105,11372
105.25,11377
105.5,11384
105.75,11395
106,11402
106.25,11411
106.5,11417
106.75,11436
107,11451
107.25,11460
107.5,11474
107.75,11487
108,11494
108.25,11517
108.5,11529
108.75,11537
109,11548
109.25,11566
109.5,11580
109.75,11590
110,11602
110.25,11609
110.5,11621
110.75,11633
111,11638
111.25,11648
111.5,11661
111.75,11673
112,11685
112.25,11692
112.5,11701
112.75,11712
113,11719
113.25,11729
113.5,11740
113.75,11746
114,11757
114.25,11763
114.5,11770
114.75,11778
115,11791
115.25,11800
115.5,11808
115.75,11813
116,11829
116.25,11837
116.5,11843
116.75,11854
117,11865
117.25,11878
117.5,11884
117.75,11895
118,11903
118.25,11911
118.5,11924
118.75,11935
119,11944
119.25,11960
119.5,11968
119.75,11983
120,11991
120.25,11996
120.5,12005
120.75,12016
121,12024
121.25,12035
121.5,12044
121.75,12050
122,12056
122.25,12064
122.5,12082
122.75,12088
123,12095
123.25,12101
123.5,12106
123.75,12114
124,12122
124.25,12126
124.5,12129
124.75,12137
125,12146
125.25,12152
125.5,12157
125.75,12161
126,12164
126.25,12169
126.5,12172
126.75,12175
127,12178
127.25,12183
127.5,12190
127.75,12195
128,12203
128.25,12213
128.5,12219
128.75,12229
129,12239
129.25,12246
129.5,12252
129.75,12260
130,12265
130.25,12266
130.5,12268
130.75,12272
131,12274
131.25,12276
131.5,12277
131.75,12283
132,12286
132.25,12290
132.5,12294
132.75,12297
133,12299
133.25,12301
133.5,12303
133.75,12304
134,12310
134.25,12317
134.5,12319
134.75,12321
135,12326
135.25,12328
135.5,12333
135.75,12338
136,12345
136.25,12347
136.5,12350
136.75,12353
137,12355
137.25,12357
137.5,12360
137.75,12363
138,12364
138.25,12365
138.5,12367
138.75,12368
139,12369
139.25,12369
139.5,12369
139.75,12370
140,12378
140.25,12383
140.5,12385
140.75,12389
141,12394
141.25,12396
141.5,12398
141.75,12398
142,12398
142.25,12399
142.5,12401
142.75,12401
143,12403
143.25,12404
143.5,12405
143.75,12408
144,12411
144.25,12414
144.5,12419
144.75,12427
145,12434
145.25,12438
145.5,12439
145.75,12443
146,12446
146.25,12447
146.5,12448
146.75,12449
147,12451
147.25,12451
147.5,12451
147.75,12452
148,12453
148.25,12453
148.5,12453
148.75,12453
149,12453
149.25,12455
149.5,12456
149.75,12462
150,12462
150.25,12462
150.5,12463
150.75,12463
151,12464
151.25,12464
151.5,12465
151.75,12465
152,12465
152.25,12465
152.5,12466
152.75,12466
153,12467
153.25,12468
153.5,12468
153.75,12468
154,12469
154.25,12471
154.5,12473
154.75,12475
155,12477
155.25,12477
155.5,12481
155.75,12481
156,12481
156.25,12481
156.5,12482
156.75,12482
157,12482
157.25,12483
157.5,12483
157.75,12483
158,12484
158.25,12484
158.5,12485
158.75,12485
159,12485
159.25,12485
159.5,12485
159.75,12485
160,12486
160.25,12487
160.5,12491
160.75,12492
161,12495
161.25,12495
161.5,12495
161.75,12495
162,12496
162.25,12497
162.5,12497
162.75,12497
163,12497
163.25,12497
163.5,12497
163.75,12498
164,12499
164.25,12501
164.5,12503
164.75,12506
165,12506
165.25,12506
165.5,12506
165.75,12507
166,12507
166.25,12507
166.5,12507
166.75,12507
167,12507
167.25,12507
167.5,12507
167.75,12507
168,12507
168.25,12507
168.5,12507
168.75,12507
169,12507
169.25,12507
169.5,12507
169.75,12507
170,12507
170.25,12509
170.5,12509
170.75,12512
171,12514
171.25,12514
171.5,12515
171.75,12515
172,12515
172.25,12515
172.5,12515
172.75,12516
173,12516
173.25,12517
173.5,12517
173.75,12517
174,12517
174.25,12518
174.5,12520
174.75,12520
175,12520
175.25,12520
175.5,12520
175.75,12520
176,12520
176.25,12520
176.5,12521
176.75,12521
177,12521
177.25,12521
177.5,12521
177.75,12521
178,12522
178.25,12522
178.5,12522
178.75,12522
179,12522
179.25,12522
179.5,12522
179.75,12522
180,12522
180.25,12522
180.5,12522
180.75,12522
181,12522
181.25,12522
181.5,12522
181.75,12522
182,12522
182.25,12522
182.5,12522
182.75,12522
183,12522
183.25,12522
183.5,12522
183.75,12522
184,12522
184.25,12522
184.5,12522
184.75,12522
185,12522
185.25,12522
185.5,12522
185.75,12522
186,12522
186.25,12522
186.5,12522
186.75,12522
187,12522
187.25,12522
187.5,12522
187.75,12522
188,12522
188.25,12522
188.5,12522
188.75,12522
189,12522
189.25,12522
189.5,12522
189.75,12522
190,12522
190.25,12522
190.5,12522
190.75,12522
191,12522
191.25,12522
191.5,12522
191.75,12522
192,12522
192.25,12522
192.5,12522
192.75,12522
193,12522
193.25,12522
193.5,12522
193.75,12522
194,12522
194.25,12522
194.5,12522
194.75,12522
195,12522
195.25,12522
195.5,12522
195.75,12522
196,12522
196.25,12522
196.5,12522
196.75,12522
197,12522
197.25,12522
197.5,12522
197.75,12522
198,12522
198.25,12522
198.5,12522
198.75,12522
199,12522
199.25,12522
199.5,12522
199.75,12522
200,12522
200.25,12522
200.5,12522
200.75,12522
201,12522
201.25,12522
201.5,12522
201.75,12522
202,12522
202.25,12522
202.5,12522
202.75,12522
203,12522
203.25,12522
203.5,12522
203.75,12522
204,12522
204.25,12522
204.5,12522
204.75,12522
205,12522
205.25,12522
205.5,12522
205.75,12522
206,12522
206.25,12522
206.5,12522
206.75,12522
207,12522
207.25,12522
207.5,12522
207.75,12522
208,12522
208.25,12522
208.5,12522
208.75,12522
209,12522
209.25,12522
209.5,12522
209.75,12522
210,12522
210.25,12522
210.5,12522
210.75,12522
211,12522
211.25,12522
211.5,12522
211.75,12522
212,12522
212.25,12522
212.5,12522
212.75,12522
213,12522
213.25,12522
213.5,12522
213.75,12522
214,12522
214.25,12522
214.5,12522
214.75,12522
215,12522
215.25,12522
215.5,12522
215.75,12522
216,12522
216.25,12522
216.5,12522
216.75,12522
217,12522
217.25,12522
217.5,12522
217.75,12522
218,12522
218.25,12522
218.5,12522
218.75,12522
219,12522
219.25,12522
219.5,12522
219.75,12522
220,12522
220.25,12522
220.5,12522
220.75,12522
221,12522
221.25,12522
221.5,12522
221.75,12522
222,12522
222.25,12522
222.5,12522
222.75,12522
223,12522
223.25,12522
223.5,12522
223.75,12522
224,12522
224.25,12522
224.5,12522
224.75,12522
225,12522
225.25,12522
225.5,12522
225.75,12522
226,12522
226.25,12522
226.5,12522
226.75,12522
227,12522
227.25,12522
227.5,12522
227.75,12522
228,12522
228.25,12522
228.5,12522
228.75,12522
229,12522
229.25,12522
229.5,12522
229.75,12522
230,12522
230.25,12522
230.5,12522
230.75,12522
231,12522
231.25,12522
231.5,12522
231.75,12522
232,12522
232.25,12522
232.5,12522
232.75,12522
233,12522
233.25,12522
233.5,12522
233.75,12522
234,12522
234.25,12522
234.5,12522
234.75,12522
235,12522
235.25,12522
235.5,12522
235.75,12522
236,12522
236.25,12522
236.5,12522
236.75,12522
237,12522
237.25,12522
237.5,12522
237.75,12522
238,12522
238.25,12522
238.5,12522
238.75,12522
239,12522
239.25,12522
239.5,12522
239.75,12522
240,12522
240.25,12522
240.5,12522
240.75,12522
241,12522
241.25,12522
241.5,12522
241.75,12522
242,12522
242.25,12522
242.5,12522
242.75,12522
243,12522
243.25,12522
243.5,12522
243.75,12522
244,12522
244.25,12522
244.5,12522
244.75,12522
245,12522
245.25,12522
245.5,12522
245.75,12522
246,12522
246.25,12522
246.5,12522
246.75,12522
247,12522
247.25,12522
247.5,12522
247.75,12522
248,12522
248.25,12522
248.5,12522
248.75,12522
249,12522
249.25,12522
249.5,12522
249.75,12522
250,12522
250.25,12522
250.5,12522
250.75,12522
251,12522
251.25,12522
251.5,12522
251.75,12522
252,12522
252.25,12522
252.5,12522
252.75,12522
253,12522
253.25,12522
253.5,12522
253.75,12522
254,12522
254.25,12522
254.5,12522
254.75,12522
255,12522
255.25,12522
255.5,12522
255.75,12522
256,12522
256.25,12522
256.5,12522
256.75,12522
257,12522
257.25,12522
257.5,12522
257.75,12522
258,12522
258.25,12522
258.5,12522
258.75,12522
259,12522
259.25,12522
259.5,12522
259.75,12522
260,12522
260.25,12522
260.5,12522
260.75,12522
261,12522
261.25,12522
261.5,12522
261.75,12522
262,12522
262.25,12522
262.5,12522
262.75,12522
263,12522
263.25,12522
263.5,12522
263.75,12522
264,12522
264.25,12522
264.5,12522
264.75,12522
265,12522
265.25,12522
265.5,12522
265.75,12522
266,12522
266.25,12522
266.5,12522
266.75,12522
267,12522
267.25,12522
267.5,12522
267.75,12522
268,12522
268.25,12522
268.5,12522
268.75,12522
269,12522
269.25,12522
269.5,12522
269.75,12522
270,12522
270.25,12522
270.5,12522
270.75,12522
271,12522
271.25,12522
271.5,12522
271.75,12522
272,12522
272.25,12522
272.5,12522
272.75,12522
273,12522
273.25,12522
273.5,12522
273.75,12522
274,12522
274.25,12522
274.5,12522
274.75,12522
275,12522
275.25,12522
275.5,12522
275.75,12522
276,12522
276.25,12522
276.5,12522
276.75,12522
277,12522
277.25,12522
277.5,12522
277.75,12522
278,12522
278.25,12522
278.5,12522
278.75,12522
279,12522
279.25,12522
279.5,12522
279.75,12522
280,12522
280.25,12522
280.5,12522
280.75,12522
281,12522
281.25,12522
281.5,12522
281.75,12522
282,12522
282.25,12522
282.5,12522
282.75,12522
283,12522
283.25,12522
283.5,12522
283.75,12522
284,12522
284.25,12522
284.5,12522
284.75,12522
285,12522
285.25,12522
285.5,12522
285.75,12522
286,12522
286.25,12522
286.5,12522
286.75,12522
287,12522
287.25,12522
287.5,12522
287.75,12522
288,12522
288.25,12522
288.5,12522
288.75,12522
289,12522
289.25,12522
289.5,12522
289.75,12522
290,12522
290.25,12522
290.5,12522
290.75,12522
291,12522
291.25,12522
291.5,12522
291.75,12522
292,12522
292.25,12522
292.5,12522
292.75,12522
293,12522
293.25,12522
293.5,12522
293.75,12522
294,12522
294.25,12522
294.5,12522
294.75,12522
295,12522
295.25,12522
295.5,12522
295.75,12522
296,12522
296.25,12522
296.5,12522
296.75,12522
297,12522
297.25,12522
297.5,12522
297.75,12522
298,12522
298.25,12522
298.5,12522
298.75,12522
299,12522
299.25,12522
299.5,12522
299.75,12522
300,12522
300.25,12522
300.5,12522
300.75,12522
301,12522
301.25,12522
301.5,12522
301.75,12522
302,12522
302.25,12522
302.5,12522
302.75,12522
303,12522
303.25,12522
303.5,12522
303.75,12522
304,12522
304.25,12522
304.5,12522
304.75,12522
305,12522
305.25,12522
305.5,12522
305.75,12522
306,12522
306.25,12522
306.5,12522
306.75,12522
307,12522
307.25,12522
307.5,12522
307.75,12522
308,12522
308.25,12522
308.5,12522
308.75,12522
309,12522
309.25,12522
309.5,12522
309.75,12522
310,12522
310.25,12522
310.5,12522
310.75,12522
311,12522
311.25,12522
311.5,12522
311.75,12522
312,12522
312.25,12522
312.5,12522
312.75,12522
313,12522
313.25,12522
313.5,12522
313.75,12522
314,12522
314.25,12522
314.5,12522
314.75,12522
315,12522
315.25,12522
315.5,12522
315.75,12522
316,12522
316.25,12522
316.5,12522
316.75,12522
317,12522
317.25,12522
317.5,12522
317.75,12522
318,12522
318.25,12522
318.5,12522
318.75,12522
319,12522
319.25,12522
319.5,12522
319.75,12522
320,12522
320.25,12522
320.5,12522
320.75,12522
321,12522
321.25,12522
321.5,12522
321.75,12522
322,12522
322.25,12522
322.5,12522
322.75,12522
323,12522
323.25,12522
323.5,12522
323.75,12522
324,12522
324.25,12522
324.5,12522
324.75,12522
325,12522
325.25,12522
325.5,12522
325.75,12522
326,12522
326.25,12522
326.5,12522
326.75,12522
327,12522
327.25,12522
327.5,12522
327.75,12522
328,12522
328.25,12522
328.5,12522
328.75,12522
329,12522
329.25,12522
329.5,12522
329.75,12522
330,12522
330.25,12522
330.5,12522
330.75,12522
331,12522
331.25,12522
331.5,12522
331.75,12522
332,12522
332.25,12522
332.5,12522
332.75,12522
333,12522
333.25,12522
333.5,12522
333.75,12522
334,12522
334.25,12522
334.5,12522
334.75,12522
335,12522
335.25,12522
335.5,12522
335.75,12522
336,12522
336.25,12522
336.5,12522
336.75,12522
337,12522
337.25,12522
337.5,12522
337.75,12522
338,12522
338.25,12522
338.5,12522
338.75,12522
339,12522
339.25,12522
339.5,12522
339.75,12522
340,12522
340.25,12522
340.5,12522
340.75,12522
341,12522
341.25,12522
341.5,12522
341.75,12522
342,12522
342.25,12522
342.5,12522
342.75,12522
343,12522
343.25,12522
343.5,12522
343.75,12522
344,12522
344.25,12522
344.5,12522
344.75,12522
345,12522
345.25,12522
345.5,12522
345.75,12522
346,12522
346.25,12522
346.5,12522
346.75,12522
347,12522
347.25,12522
347.5,12522
347.75,12522
348,12522
348.25,12522
348.5,12522
348.75,12522
349,12522
349.25,12522
349.5,12522
349.75,12522
350,12522
350.25,12522
350.5,12522
350.75,12522
351,12522
351.25,12522
351.5,12522
351.75,12522
352,12522
352.25,12522
352.5,12522
352.75,12522
353,12522
353.25,12522
353.5,12522
353.75,12522
354,12522
354.25,12522
354.5,12522
354.75,12522
355,12522
355.25,12522
355.5,12522
355.75,12522
356,12522
356.25,12522
356.5,12522
356.75,12522
357,12522
357.25,12522
357.5,12522
357.75,12522
358,12522
358.25,12522
358.5,12522
358.75,12522
359,12522
359.25,12522
359.5,12522
359.75,12522
360,12522
360.25,12522
360.5,12522
360.75,12522
361,12522
361.25,12522
361.5,12522
361.75,12522
362,12522
362.25,12522
362.5,12522
362.75,12522
363,12522
363.25,12522
363.5,12522
363.75,12522
364,12522
364.25,12522
364.5,12522
364.75,12522
365,12522
365.25,12522
365.5,12522
365.75,12522
366,12522
366.25,12522
366.5,12522
366.75,12522
367,12522
367.25,12522
367.5,12522
367.75,12522
368,12522
368.25,12522
368.5,12522
368.75,12522
369,12522
369.25,12522
369.5,12522
369.75,12522
370,12522
370.25,12522
370.5,12522
370.75,12522
371,12522
371.25,12522
371.5,12522
371.75,12522
372,12522
372.25,12522
372.5,12522
372.75,12522
373,12522
373.25,12522
373.5,12522
373.75,12522
374,12522
374.25,12522
374.5,12522
374.75,12522
375,12522
375.25,12522
375.5,12522
375.75,12522
376,12522
376.25,12522
376.5,12522
376.75,12522
377,12522
377.25,12522
377.5,12522
377.75,12522
378,12522
378.25,12522
378.5,12522
378.75,12522
379,12522
379.25,12522
379.5,12522
379.75,12522
380,12522
380.25,12522
380.5,12522
380.75,12522
381,12522
381.25,12522
381.5,12522
381.75,12522
382,12522
382.25,12522
382.5,12522
382.75,12522
383,12522
383.25,12522
383.5,12522
383.75,12522
384,12522
384.25,12522
384.5,12522
384.75,12522
385,12522
385.25,12522
385.5,12522
385.75,12522
386,12522
386.25,12522
386.5,12522
386.75,12522
387,12522
387.25,12522
387.5,12522
387.75,12522
388,12522
388.25,12522
388.5,12522
388.75,12522
389,12522
389.25,12522
389.5,12522
389.75,12522
390,12522
390.25,12522
390.5,12522
390.75,12522
391,12522
391.25,12522
391.5,12522
391.75,12522
392,12522
392.25,12522
392.5,12522
392.75,12522
393,12522
393.25,12522
393.5,12522
393.75,12522
394,12522
394.25,12522
394.5,12522
394.75,12522
395,12522
395.25,12522
395.5,12522
395.75,12522
396,12522
396.25,12522
396.5,12522
396.75,12522
397,12522
397.25,12522
397.5,12522
397.75,12522
398,12522
398.25,12522
398.5,12522
398.75,12522
399,12522
399.25,12522
399.5,12522
399.75,12522
400,12522
400.25,12522
400.5,12522
400.75,12522
401,12522
401.25,12522
401.5,12522
401.75,12522
402,12522
402.25,12522
402.5,12522
402.75,12522
403,12522
403.25,12522
403.5,12522
403.75,12522
404,12522
404.25,12522
404.5,12522
404.75,12522
405,12522
405.25,12522
405.5,12522
405.75,12522
406,12522
406.25,12522
406.5,12522
406.75,12522
407,12522
407.25,12522
407.5,12522
407.75,12522
408,12522
408.25,12522
408.5,12522
408.75,12522
409,12522
409.25,12522
409.5,12522
409.75,12522
410,12522
410.25,12522
410.5,12522
410.75,12522
411,12522
411.25,12522
411.5,12522
411.75,12522
412,12522
412.25,12522
412.5,12522
412.75,12522
413,12522
413.25,12522
413.5,12522
413.75,12522
414,12522
414.25,12522
414.5,12522
414.75,12522
415,12522
415.25,12522
415.5,12522
415.75,12522
416,12522
416.25,12522
416.5,12522
416.75,12522
417,12522
417.25,12522
417.5,12522
417.75,12522
418,12522
418.25,12522
418.5,12522
418.75,12522
419,12522
419.25,12522
419.5,12522
419.75,12522
420,12522
420.25,12522
420.5,12522
420.75,12522
421,12522
421.25,12522
421.5,12522
421.75,12522
422,12522
422.25,12522
422.5,12522
422.75,12522
423,12522
423.25,12522
423.5,12522
423.75,12522
424,12522
424.25,12522
424.5,12522
424.75,12522
425,12522
425.25,12522
425.5,12522
425.75,12522
426,12522
426.25,12522
426.5,12522
426.75,12522
427,12522
427.25,12522
427.5,12522
427.75,12522
428,12522
428.25,12522
428.5,12522
428.75,12522
429,12522
429.25,12522
429.5,12522
429.75,12522
430,12522
430.25,12522
430.5,12522
430.75,12522
431,12522
431.25,12522
431.5,12522
431.75,12522
432,12522
432.25,12522
432.5,12522
432.75,12522
433,12522
433.25,12522
433.5,12522
433.75,12522
434,12522
434.25,12522
434.5,12522
434.75,12522
435,12522
435.25,12522
435.5,12522
435.75,12522
436,12522
436.25,12522
436.5,12522
436.75,12522
437,12522
437.25,12522
437.5,12522
437.75,12522
438,12522
438.25,12522
438.5,12522
438.75,12522
439,12522
439.25,12522
439.5,12522
439.75,12522
440,12522
440.25,12522
440.5,12522
440.75,12522
441,12522
441.25,12522
441.5,12522
441.75,12522
442,12522
442.25,12522
442.5,12522
442.75,12522
443,12522
443.25,12522
443.5,12522
443.75,12522
444,12522
444.25,12522
444.5,12522
444.75,12522
445,12522
445.25,12522
445.5,12522
445.75,12522
446,12522
446.25,12522
446.5,12522
446.75,12522
447,12522
447.25,12522
447.5,12522
447.75,12522
448,12522
448.25,12522
448.5,12522
448.75,12522
449,12522
449.25,12522
449.5,12522
449.75,12522
450,12522
450.25,12522
450.5,12522
450.75,12522
451,12522
451.25,12522
451.5,12522
451.75,12522
452,12522
452.25,12522
452.5,12522
452.75,12522
453,12522
453.25,12522
453.5,12522
453.75,12522
454,12522
454.25,12522
454.5,12522
454.75,12522
455,12522
455.25,12522
455.5,12522
455.75,12522
456,12522
456.25,12522
456.5,12522
456.75,12522
457,12522
457.25,12522
457.5,12522
457.75,12522
458,12522
458.25,12522
458.5,12522
458.75,12522
459,12522
459.25,12522
459.5,12522
459.75,12522
460,12522
460.25,12522
460.5,12522
460.75,12522
461,12522
461.25,12522
461.5,12522
461.75,12522
462,12522
462.25,12522
462.5,12522
462.75,12522
463,12522
463.25,12522
463.5,12522
463.75,12522
464,12522
464.25,12522
464.5,12522
464.75,12522
465,12522
465.25,12522
465.5,12522
465.75,12522
466,12522
466.25,12522
466.5,12522
466.75,12522
467,12522
467.25,12522
467.5,12522
467.75,12522
468,12522
468.25,12522
468.5,12522
468.75,12522
469,12522
469.25,12522
469.5,12522
469.75,12522
470,12522
470.25,12522
470.5,12522
470.75,12522
471,12522
471.25,12522
471.5,12522
471.75,12522
472,12522
472.25,12522
472.5,12522
472.75,12522
473,12522
473.25,12522
473.5,12522
473.75,12522
474,12522
474.25,12522
474.5,12522
474.75,12522
475,12522
475.25,12522
475.5,12522
475.75,12522
476,12522
476.25,12522
476.5,12522
476.75,12522
477,12522
477.25,12522
477.5,12522
477.75,12522
478,12522
478.25,12522
478.5,12522
478.75,12522
479,12522
479.25,12522
479.5,12522
479.75,12522
480,12522
480.25,12522
480.5,12522
480.75,12522
481,12522
481.25,12522
481.5,12522
481.75,12522
482,12522
482.25,12522
482.5,12522
482.75,12522
483,12522
483.25,12522
483.5,12522
483.75,12522
484,12522
484.25,12522
484.5,12522
484.75,12522
485,12522
485.25,12522
485.5,12522
485.75,12522
486,12522
486.25,12522
486.5,12522
486.75,12522
487,12522
487.25,12522
487.5,12522
487.75,12522
488,12522
488.25,12522
488.5,12522
488.75,12522
489,12522
489.25,12522
489.5,12522
489.75,12522
490,12522
490.25,12522
490.5,12522
490.75,12522
491,12522
491.25,12522
491.5,12522
491.75,12522
492,12522
492.25,12522
492.5,12522
492.75,12522
493,12522
493.25,12522
493.5,12522
493.75,12522
494,12522
494.25,12522
494.5,12522
494.75,12522
495,12522
495.25,12522
495.5,12522
495.75,12522
496,12522
496.25,12522
496.5,12522
496.75,12522
497,12522
497.25,12522
497.5,12522
497.75,12522
498,12522
498.25,12522
498.5,12522
498.75,12522
499,12522
499.25,12522
499.5,12522
499.75,12522
500,12522
500.25,12522
500.5,12522
500.75,12522
501,12522
501.25,12522
501.5,12522
501.75,12522
502,12522
502.25,12522
502.5,12522
502.75,12522
503,12522
503.25,12522
503.5,12522
503.75,12522
504,12522
504.25,12522
504.5,12522
504.75,12522
505,12522
505.25,12522
505.5,12522
505.75,12522
506,12522
506.25,12522
506.5,12522
506.75,12522
507,12522
507.25,12522
507.5,12522
507.75,12522
508,12522
508.25,12522
508.5,12522
508.75,12522
509,12522
509.25,12522
509.5,12522
509.75,12522
510,12522
510.25,12522
510.5,12522
510.75,12522
511,12522
511.25,12522
511.5,12522
511.75,12522
512,12522
512.25,12522
512.5,12522
512.75,12522
513,12522
513.25,12522
513.5,12522
513.75,12522
514,12522
514.25,12522
514.5,12522
514.75,12522
515,12522
515.25,12522
515.5,12522
515.75,12522
516,12522
516.25,12522
516.5,12522
516.75,12522
517,12522
517.25,12522
517.5,12522
517.75,12522
518,12522
518.25,12522
518.5,12522
518.75,12522
519,12522
519.25,12522
519.5,12522
519.75,12522
520,12522
520.25,12522
520.5,12522
520.75,12522
521,12522
521.25,12522
521.5,12522
521.75,12522
522,12522
522.25,12522
522.5,12522
522.75,12522
523,12522
523.25,12522
523.5,12522
523.75,12522
524,12522
524.25,12522
524.5,12522
524.75,12522
525,12522
525.25,12522
525.5,12522
525.75,12522
526,12522
526.25,12522
526.5,12522
526.75,12522
527,12522
527.25,12522
527.5,12522
527.75,12522
528,12522
528.25,12522
528.5,12522
528.75,12522
529,12522
529.25,12522
529.5,12522
529.75,12522
530,12522
530.25,12522
530.5,12522
530.75,12522
531,12522
531.25,12522
531.5,12522
531.75,12522
532,12522
532.25,12522
532.5,12522
532.75,12522
533,12522
533.25,12522
533.5,12522
533.75,12522
534,12522
534.25,12522
534.5,12522
534.75,12522
535,12522
535.25,12522
535.5,12522
535.75,12522
536,12522
536.25,12522
536.5,12522
536.75,12522
537,12522
537.25,12522
537.5,12522
537.75,12522
538,12522
538.25,12522
538.5,12522
538.75,12522
539,12522
539.25,12522
539.5,12522
539.75,12522
540,12522
540.25,12522
540.5,12522
540.75,12522
541,12522
541.25,12522
541.5,12522
541.75,12522
542,12522
542.25,12522
542.5,12522
