Time,normal_interactions,curtailed_interactions
464.25,659950,659950
464.5,659950,659950
464.75,659950,659950
465,659950,659950
465.25,659950,659950
465.5,659950,659950
465.75,659950,659950
466,659950,659950
466.25,659950,659950
466.5,659950,659950
466.75,659950,659950
467,659950,659950
467.25,659950,659950
467.5,659950,659950
467.75,659950,659950
468,659950,659950
468.25,659950,659950
468.5,659950,659950
468.75,659950,659950
469,659950,659950
469.25,659950,659950
469.5,659950,659950
469.75,659950,659950
470,659950,659950
470.25,659950,659950
470.5,659950,659950
470.75,659950,659950
471,659950,659950
471.25,659950,659950
471.5,659950,659950
471.75,659950,659950
472,659950,659950
472.25,659950,659950
472.5,659950,659950
472.75,659950,659950
473,659950,659950
473.25,659950,659950
473.5,659950,659950
473.75,659950,659950
474,659950,659950
474.25,659950,659950
474.5,659950,659950
474.75,659950,659950
475,659950,659950
475.25,659950,659950
475.5,659950,659950
475.75,659950,659950
476,659950,659950
476.25,659950,659950
476.5,659950,659950
476.75,659950,659950
477,659950,659950
477.25,659950,659950
477.5,659950,659950
477.75,659950,659950
478,659950,659950
478.25,659950,659950
478.5,659950,659950
478.75,659950,659950
479,659950,659950
479.25,659950,659950
479.5,659950,659950
479.75,659950,659950
480,659950,659950
480.25,659950,659950
480.5,659950,659950
480.75,659950,659950
481,659950,659950
481.25,659950,659950
481.5,659950,659950
481.75,659950,659950
482,659950,659950
482.25,659950,659950
482.5,659950,659950
482.75,659950,659950
483,659950,659950
483.25,659950,659950
483.5,659950,659950
483.75,659950,659950
484,659950,659950
484.25,659950,659950
484.5,659950,659950
484.75,659950,659950
485,659950,659950
485.25,659950,659950
485.5,659950,659950
485.75,659950,659950
486,659950,659950
486.25,659950,659950
486.5,659950,659950
486.75,659950,659950
487,659950,659950
487.25,659950,659950
487.5,659950,659950
487.75,659950,659950
488,659950,659950
488.25,659950,659950
488.5,659950,659950
488.75,659950,659950
489,659950,659950
489.25,659950,659950
489.5,659950,659950
489.75,659950,659950
490,659950,659950
490.25,659950,659950
490.5,659950,659950
490.75,659950,659950
491,659950,659950
491.25,659950,659950
491.5,659950,659950
491.75,659950,659950
492,659950,659950
492.25,659950,659950
492.5,659950,659950
492.75,659950,659950
493,659950,659950
493.25,659950,659950
493.5,659950,659950
493.75,659950,659950
494,659950,659950
494.25,659950,659950
494.5,659950,659950
494.75,659950,659950
495,659950,659950
495.25,659950,659950
495.5,659950,659950
495.75,659950,659950
496,659950,659950
496.25,659950,659950
496.5,659950,659950
496.75,659950,659950
497,659950,659950
497.25,659950,659950
497.5,659950,659950
497.75,659950,659950
498,659950,659950
498.25,659950,659950
498.5,659950,659950
498.75,659950,659950
499,659950,659950
499.25,659950,659950
499.5,659950,659950
499.75,659950,659950
500,659950,659950
500.25,659950,659950
500.5,659950,659950
500.75,659950,659950
501,659950,659950
501.25,659950,659950
501.5,659950,659950
501.75,659950,659950
502,659950,659950
502.25,659950,659950
502.5,659950,659950
502.75,659950,659950
503,659950,659950
503.25,659950,659950
503.5,659950,659950
503.75,659950,659950
504,659950,659950
504.25,659950,659950
504.5,659950,659950
504.75,659950,659950
505,659950,659950
505.25,659950,659950
505.5,659950,659950
505.75,659950,659950
506,659950,659950
506.25,659950,659950
506.5,659950,659950
506.75,659950,659950
507,659950,659950
507.25,659950,659950
507.5,659950,659950
507.75,659950,659950
508,659950,659950
508.25,659950,659950
508.5,659950,659950
508.75,659950,659950
509,659950,659950
509.25,659950,659950
509.5,659950,659950
509.75,659950,659950
510,659950,659950
510.25,659950,659950
510.5,659950,659950
510.75,659950,659950
511,659950,659950
511.25,659950,659950
511.5,659950,659950
511.75,659950,659950
512,659950,659950
512.25,659950,659950
512.5,659950,659950
512.75,659950,659950
513,659950,659950
513.25,659950,659950
513.5,659950,659950
513.75,659950,659950
514,659950,659950
514.25,659950,659950
514.5,659950,659950
514.75,659950,659950
515,659950,659950
515.25,659950,659950
515.5,659950,659950
515.75,659950,659950
516,659950,659950
516.25,659950,659950
516.5,659950,659950
516.75,659950,659950
517,659950,659950
517.25,659950,659950
517.5,659950,659950
517.75,659950,659950
518,659950,659950
518.25,659950,659950
518.5,659950,659950
518.75,659950,659950
519,659950,659950
519.25,659950,659950
519.5,659950,659950
519.75,659950,659950
520,659950,659950
520.25,659950,659950
520.5,659950,659950
520.75,659950,659950
521,659950,659950
521.25,659950,659950
521.5,659950,659950
521.75,659950,659950
522,659950,659950
522.25,659950,659950
522.5,659950,659950
522.75,659950,659950
523,659950,659950
523.25,659950,659950
523.5,659950,659950
523.75,659950,659950
524,659950,659950
524.25,659950,659950
524.5,659950,659950
524.75,659950,659950
525,659950,659950
525.25,659950,659950
525.5,659950,659950
525.75,659950,659950
526,659950,659950
526.25,659950,659950
526.5,659950,659950
526.75,659950,659950
527,659950,659950
527.25,659950,659950
527.5,659950,659950
527.75,659950,659950
528,659950,659950
528.25,659950,659950
528.5,659950,659950
528.75,659950,659950
529,659950,659950
529.25,659950,659950
529.5,659950,659950
529.75,659950,659950
530,659950,659950
530.25,659950,659950
530.5,659950,659950
530.75,659950,659950
531,659950,659950
531.25,659950,659950
531.5,659950,659950
531.75,659950,659950
532,659950,659950
532.25,659950,659950
532.5,659950,659950
532.75,659950,659950
533,659950,659950
533.25,659950,659950
533.5,659950,659950
533.75,659950,659950
534,659950,659950
534.25,659950,659950
534.5,659950,659950
534.75,659950,659950
535,659950,659950
535.25,659950,659950
535.5,659950,659950
535.75,659950,659950
536,659950,659950
536.25,659950,659950
536.5,659950,659950
536.75,659950,659950
537,659950,659950
537.25,659950,659950
537.5,659950,659950
537.75,659950,659950
538,659950,659950
538.25,659950,659950
538.5,659950,659950
538.75,659950,659950
539,659950,659950
539.25,659950,659950
539.5,659950,659950
539.75,659950,659950
540,659950,659950
540.25,659950,659950
540.5,659950,659950
540.75,659950,659950
541,659950,659950
541.25,659950,659950
541.5,659950,659950
541.75,659950,659950
542,659950,659950
542.25,659950,659950
542.5,659950,659950
542.75,659950,659950
543,659950,659950
543.25,659950,659950
543.5,659950,659950
543.75,659950,659950
544,659950,659950
544.25,659950,659950
544.5,659950,659950
544.75,659950,659950
545,659950,659950
545.25,659950,659950
545.5,659950,659950
545.75,659950,659950
546,659950,659950
546.25,659950,659950
546.5,659950,659950
546.75,659950,659950
547,659950,659950
547.25,659950,659950
547.5,659950,659950
547.75,659950,659950
548,659950,659950
548.25,659950,659950
548.5,659950,659950
548.75,659950,659950
549,659950,659950
549.25,659950,659950
549.5,659950,659950
549.75,659950,659950
550,659950,659950
550.25,659950,659950
550.5,659950,659950
550.75,659950,659950
551,659950,659950
551.25,659950,659950
551.5,659950,659950
551.75,659950,659950
552,659950,659950
552.25,659950,659950
552.5,659950,659950
552.75,659950,659950
553,659950,659950
553.25,659950,659950
553.5,659950,659950
553.75,659950,659950
554,659950,659950
554.25,659950,659950
554.5,659950,659950
554.75,659950,659950
555,659950,659950
555.25,659950,659950
555.5,659950,659950
555.75,659950,659950
556,659950,659950
556.25,659950,659950
556.5,659950,659950
556.75,659950,659950
557,659950,659950
557.25,659950,659950
557.5,659950,659950
557.75,659950,659950
558,659950,659950
558.25,659950,659950
558.5,659950,659950
558.75,659950,659950
559,659950,659950
559.25,659950,659950
559.5,659950,659950
559.75,659950,659950
560,659950,659950
560.25,659950,659950
560.5,659950,659950
560.75,659950,659950
561,659950,659950
561.25,659950,659950
561.5,659950,659950
561.75,659950,659950
562,659950,659950
562.25,659950,659950
562.5,659950,659950
562.75,659950,659950
563,659950,659950
563.25,659950,659950
563.5,659950,659950
563.75,659950,659950
564,659950,659950
564.25,659950,659950
564.5,659950,659950
564.75,659950,659950
565,659950,659950
565.25,659950,659950
565.5,659950,659950
565.75,659950,659950
566,659950,659950
566.25,659950,659950
566.5,659950,659950
566.75,659950,659950
567,659950,659950
567.25,659950,659950
567.5,659950,659950
567.75,659950,659950
568,659950,659950
568.25,659950,659950
568.5,659950,659950
568.75,659950,659950
569,659950,659950
569.25,659950,659950
569.5,659950,659950
569.75,659950,659950
570,659950,659950
570.25,659950,659950
570.5,659950,659950
570.75,659950,659950
571,659950,659950
571.25,659950,659950
571.5,659950,659950
571.75,659950,659950
572,659950,659950
572.25,659950,659950
572.5,659950,659950
572.75,659950,659950
573,659950,659950
573.25,659950,659950
573.5,659950,659950
573.75,659950,659950
574,659950,659950
574.25,659950,659950
574.5,659950,659950
574.75,659950,659950
575,659950,659950
575.25,659950,659950
575.5,659950,659950
575.75,659950,659950
576,659950,659950
576.25,659950,659950
576.5,659950,659950
576.75,659950,659950
577,659950,659950
577.25,659950,659950
577.5,659950,659950
577.75,659950,659950
578,659950,659950
578.25,659950,659950
578.5,659950,659950
578.75,659950,659950
579,659950,659950
579.25,659950,659950
579.5,659950,659950
579.75,659950,659950
580,659950,659950
580.25,659950,659950
580.5,659950,659950
580.75,659950,659950
581,659950,659950
581.25,659950,659950
581.5,659950,659950
581.75,659950,659950
582,659950,659950
582.25,659950,659950
582.5,659950,659950
582.75,659950,659950
583,659950,659950
583.25,659950,659950
583.5,659950,659950
583.75,659950,659950
584,659950,659950
584.25,659950,659950
584.5,659950,659950
584.75,659950,659950
585,659950,659950
585.25,659950,659950
585.5,659950,659950
585.75,659950,659950
586,659950,659950
586.25,659950,659950
586.5,659950,659950
586.75,659950,659950
587,659950,659950
587.25,659950,659950
587.5,659950,659950
587.75,659950,659950
588,659950,659950
588.25,659950,659950
588.5,659950,659950
588.75,659950,659950
589,659950,659950
589.25,659950,659950
589.5,659950,659950
589.75,659950,659950
590,659950,659950
590.25,659950,659950
590.5,659950,659950
590.75,659950,659950
591,659950,659950
591.25,659950,659950
591.5,659950,659950
591.75,659950,659950
592,659950,659950
592.25,659950,659950
592.5,659950,659950
592.75,659950,659950
593,659950,659950
593.25,659950,659950
593.5,659950,659950
593.75,659950,659950
594,659950,659950
594.25,659950,659950
594.5,659950,659950
594.75,659950,659950
595,659950,659950
595.25,659950,659950
595.5,659950,659950
595.75,659950,659950
596,659950,659950
596.25,659950,659950
596.5,659950,659950
596.75,659950,659950
597,659950,659950
597.25,659950,659950
597.5,659950,659950
597.75,659950,659950
598,659950,659950
598.25,659950,659950
598.5,659950,659950
598.75,659950,659950
599,659950,659950
599.25,659950,659950
599.5,659950,659950
599.75,659950,659950
