Time,num_recovered
554.5,12465
554.75,12465
555,12465
555.25,12465
555.5,12465
555.75,12465
556,12465
556.25,12465
556.5,12465
556.75,12465
557,12465
557.25,12465
557.5,12465
557.75,12465
558,12465
558.25,12465
558.5,12465
558.75,12465
559,12465
559.25,12465
559.5,12465
559.75,12465
560,12465
560.25,12465
560.5,12465
560.75,12465
561,12465
561.25,12465
561.5,12465
561.75,12465
562,12465
562.25,12465
562.5,12465
562.75,12465
563,12465
563.25,12465
563.5,12465
563.75,12465
564,12465
564.25,12465
564.5,12465
564.75,12465
565,12465
565.25,12465
565.5,12465
565.75,12465
566,12465
566.25,12465
566.5,12465
566.75,12465
567,12465
567.25,12465
567.5,12465
567.75,12465
568,12465
568.25,12465
568.5,12465
568.75,12465
569,12465
569.25,12465
569.5,12465
569.75,12465
570,12465
570.25,12465
570.5,12465
570.75,12465
571,12465
571.25,12465
571.5,12465
571.75,12465
572,12465
572.25,12465
572.5,12465
572.75,12465
573,12465
573.25,12465
573.5,12465
573.75,12465
574,12465
574.25,12465
574.5,12465
574.75,12465
575,12465
575.25,12465
575.5,12465
575.75,12465
576,12465
576.25,12465
576.5,12465
576.75,12465
577,12465
577.25,12465
577.5,12465
577.75,12465
578,12465
578.25,12465
578.5,12465
578.75,12465
579,12465
579.25,12465
579.5,12465
579.75,12465
580,12465
580.25,12465
580.5,12465
580.75,12465
581,12465
581.25,12465
581.5,12465
581.75,12465
582,12465
582.25,12465
582.5,12465
582.75,12465
583,12465
583.25,12465
583.5,12465
583.75,12465
584,12465
584.25,12465
584.5,12465
584.75,12465
585,12465
585.25,12465
585.5,12465
585.75,12465
586,12465
586.25,12465
586.5,12465
586.75,12465
587,12465
587.25,12465
587.5,12465
587.75,12465
588,12465
588.25,12465
588.5,12465
588.75,12465
589,12465
589.25,12465
589.5,12465
589.75,12465
590,12465
590.25,12465
590.5,12465
590.75,12465
591,12465
591.25,12465
591.5,12465
591.75,12465
592,12465
592.25,12465
592.5,12465
592.75,12465
593,12465
593.25,12465
593.5,12465
593.75,12465
594,12465
594.25,12465
594.5,12465
594.75,12465
595,12465
595.25,12465
595.5,12465
595.75,12465
596,12465
596.25,12465
596.5,12465
596.75,12465
597,12465
597.25,12465
597.5,12465
597.75,12465
598,12465
598.25,12465
598.5,12465
598.75,12465
599,12465
599.25,12465
599.5,12465
599.75,12465
