Time,num_cases
87.25,6047
87.5,6059
87.75,6068
88,6076
88.25,6094
88.5,6106
88.75,6114
89,6125
89.25,6137
89.5,6142
89.75,6150
90,6161
90.25,6168
90.5,6174
90.75,6181
91,6186
91.25,6192
91.5,6201
91.75,6209
92,6217
92.25,6225
92.5,6231
92.75,6237
93,6243
93.25,6250
93.5,6259
93.75,6260
94,6262
94.25,6265
94.5,6270
94.75,6276
95,6281
95.25,6285
95.5,6288
95.75,6295
96,6299
96.25,6301
96.5,6306
96.75,6309
97,6313
97.25,6316
97.5,6318
97.75,6319
98,6323
98.25,6326
98.5,6329
98.75,6334
99,6336
99.25,6341
99.5,6344
99.75,6348
100,6350
100.25,6352
100.5,6354
100.75,6357
101,6362
101.25,6366
101.5,6368
101.75,6370
102,6372
102.25,6372
102.5,6373
102.75,6378
103,6382
103.25,6383
103.5,6383
103.75,6386
104,6386
104.25,6387
104.5,6390
104.75,6394
105,6395
105.25,6397
105.5,6397
105.75,6400
106,6401
106.25,6403
106.5,6405
106.75,6407
107,6407
107.25,6407
107.5,6409
107.75,6412
108,6415
108.25,6416
108.5,6417
108.75,6417
109,6417
109.25,6417
109.5,6418
109.75,6419
110,6420
110.25,6421
110.5,6422
110.75,6423
111,6423
111.25,6424
111.5,6424
111.75,6425
112,6426
112.25,6426
112.5,6426
112.75,6428
113,6429
113.25,6429
113.5,6429
113.75,6429
114,6430
114.25,6430
114.5,6430
114.75,6431
115,6432
115.25,6432
115.5,6433
115.75,6434
116,6434
116.25,6434
116.5,6434
116.75,6434
117,6434
117.25,6435
117.5,6440
117.75,6441
118,6441
118.25,6442
118.5,6442
118.75,6444
119,6444
119.25,6445
119.5,6445
119.75,6445
120,6446
120.25,6446
120.5,6446
120.75,6446
121,6446
121.25,6447
121.5,6447
121.75,6448
122,6448
122.25,6448
122.5,6448
122.75,6449
123,6450
123.25,6450
123.5,6450
123.75,6450
124,6450
124.25,6450
124.5,6450
124.75,6450
125,6451
125.25,6451
125.5,6451
125.75,6451
126,6451
126.25,6451
126.5,6451
126.75,6451
127,6451
127.25,6451
127.5,6451
127.75,6451
128,6451
128.25,6451
128.5,6451
128.75,6451
129,6451
129.25,6451
129.5,6451
129.75,6451
130,6451
130.25,6452
130.5,6452
130.75,6452
131,6452
131.25,6452
131.5,6452
131.75,6452
132,6452
132.25,6452
132.5,6452
132.75,6452
133,6452
133.25,6452
133.5,6452
133.75,6452
134,6452
134.25,6452
134.5,6452
134.75,6452
135,6453
135.25,6453
135.5,6455
135.75,6455
136,6455
136.25,6455
136.5,6455
136.75,6455
137,6455
137.25,6456
137.5,6456
137.75,6456
138,6456
138.25,6456
138.5,6456
138.75,6456
139,6456
139.25,6456
139.5,6456
139.75,6456
140,6456
140.25,6456
140.5,6456
140.75,6456
141,6456
141.25,6456
141.5,6456
141.75,6456
142,6456
142.25,6456
142.5,6456
142.75,6456
143,6456
143.25,6456
143.5,6456
143.75,6456
144,6456
144.25,6456
144.5,6456
144.75,6456
145,6456
145.25,6456
145.5,6456
145.75,6456
146,6456
146.25,6456
146.5,6456
146.75,6456
147,6456
147.25,6456
147.5,6456
147.75,6456
148,6456
148.25,6456
148.5,6456
148.75,6456
149,6456
149.25,6456
149.5,6456
149.75,6456
150,6456
150.25,6456
150.5,6456
150.75,6456
151,6456
151.25,6456
151.5,6456
151.75,6456
152,6456
152.25,6456
152.5,6456
152.75,6456
153,6456
153.25,6456
153.5,6456
153.75,6456
154,6456
154.25,6456
154.5,6456
154.75,6456
155,6456
155.25,6456
155.5,6456
155.75,6456
156,6456
156.25,6456
156.5,6456
156.75,6456
157,6456
157.25,6456
157.5,6456
157.75,6456
158,6456
158.25,6456
158.5,6456
158.75,6456
159,6456
159.25,6456
159.5,6456
159.75,6456
160,6456
160.25,6456
160.5,6456
160.75,6456
161,6456
161.25,6456
161.5,6456
161.75,6456
162,6456
162.25,6456
162.5,6456
162.75,6456
163,6456
163.25,6456
163.5,6456
163.75,6456
164,6456
164.25,6456
164.5,6456
164.75,6456
165,6456
165.25,6456
165.5,6456
165.75,6456
166,6456
166.25,6456
166.5,6456
166.75,6456
167,6456
167.25,6456
167.5,6456
167.75,6456
168,6456
168.25,6456
168.5,6456
168.75,6456
169,6456
169.25,6456
169.5,6456
169.75,6456
170,6456
170.25,6456
170.5,6456
170.75,6456
171,6456
171.25,6456
171.5,6456
171.75,6456
172,6456
172.25,6456
172.5,6456
172.75,6456
173,6456
173.25,6456
173.5,6456
173.75,6456
174,6456
174.25,6456
174.5,6456
174.75,6456
175,6456
175.25,6456
175.5,6456
175.75,6456
176,6456
176.25,6456
176.5,6456
176.75,6456
177,6456
177.25,6456
177.5,6456
177.75,6456
178,6456
178.25,6456
178.5,6456
178.75,6456
179,6456
179.25,6456
179.5,6456
179.75,6456
180,6456
180.25,6456
180.5,6456
180.75,6456
181,6456
181.25,6456
181.5,6456
181.75,6456
182,6456
182.25,6456
182.5,6456
182.75,6456
183,6456
183.25,6456
183.5,6456
183.75,6456
184,6456
184.25,6456
184.5,6456
184.75,6456
185,6456
185.25,6456
185.5,6456
185.75,6456
186,6456
186.25,6456
186.5,6456
186.75,6456
187,6456
187.25,6456
187.5,6456
187.75,6456
188,6456
188.25,6456
188.5,6456
188.75,6456
189,6456
189.25,6456
189.5,6456
189.75,6456
190,6456
190.25,6456
190.5,6456
190.75,6456
191,6456
191.25,6456
191.5,6456
191.75,6456
192,6456
192.25,6456
192.5,6456
192.75,6456
193,6456
193.25,6456
193.5,6456
193.75,6456
194,6456
194.25,6456
194.5,6456
194.75,6456
195,6456
195.25,6456
195.5,6456
195.75,6456
196,6456
196.25,6456
196.5,6456
196.75,6456
197,6456
197.25,6456
197.5,6456
197.75,6456
198,6456
198.25,6456
198.5,6456
198.75,6456
199,6456
199.25,6456
199.5,6456
199.75,6456
200,6456
200.25,6456
200.5,6456
200.75,6456
201,6456
201.25,6456
201.5,6456
201.75,6456
202,6456
202.25,6456
202.5,6456
202.75,6456
203,6456
203.25,6456
203.5,6456
203.75,6456
204,6456
204.25,6456
204.5,6456
204.75,6456
205,6456
205.25,6456
205.5,6456
205.75,6456
206,6456
206.25,6456
206.5,6456
206.75,6456
207,6456
207.25,6456
207.5,6456
207.75,6456
208,6456
208.25,6456
208.5,6456
208.75,6456
209,6456
209.25,6456
209.5,6456
209.75,6456
210,6456
210.25,6456
210.5,6456
210.75,6456
211,6456
211.25,6456
211.5,6456
211.75,6456
212,6456
212.25,6456
212.5,6456
212.75,6456
213,6456
213.25,6456
213.5,6456
213.75,6456
214,6456
214.25,6456
214.5,6456
214.75,6456
215,6456
215.25,6456
215.5,6456
215.75,6456
216,6456
216.25,6456
216.5,6456
216.75,6456
217,6456
217.25,6456
217.5,6456
217.75,6456
218,6456
218.25,6456
218.5,6456
218.75,6456
219,6456
219.25,6456
219.5,6456
219.75,6456
220,6456
220.25,6456
220.5,6456
220.75,6456
221,6456
221.25,6456
221.5,6456
221.75,6456
222,6456
222.25,6456
222.5,6456
222.75,6456
223,6456
223.25,6456
223.5,6456
223.75,6456
224,6456
224.25,6456
224.5,6456
224.75,6456
225,6456
225.25,6456
225.5,6456
225.75,6456
226,6456
226.25,6456
226.5,6456
226.75,6456
227,6456
227.25,6456
227.5,6456
227.75,6456
228,6456
228.25,6456
228.5,6456
228.75,6456
229,6456
229.25,6456
229.5,6456
229.75,6456
230,6456
230.25,6456
230.5,6456
230.75,6456
231,6456
231.25,6456
231.5,6456
231.75,6456
232,6456
232.25,6456
232.5,6456
232.75,6456
233,6456
233.25,6456
233.5,6456
233.75,6456
234,6456
234.25,6456
234.5,6456
234.75,6456
235,6456
235.25,6456
235.5,6456
235.75,6456
236,6456
236.25,6456
236.5,6456
236.75,6456
237,6456
237.25,6456
237.5,6456
237.75,6456
238,6456
238.25,6456
238.5,6456
238.75,6456
239,6456
239.25,6456
239.5,6456
239.75,6456
240,6456
240.25,6456
240.5,6456
240.75,6456
241,6456
241.25,6456
241.5,6456
241.75,6456
242,6456
242.25,6456
242.5,6456
242.75,6456
243,6456
243.25,6456
243.5,6456
243.75,6456
244,6456
244.25,6456
244.5,6456
244.75,6456
245,6456
245.25,6456
245.5,6456
245.75,6456
246,6456
246.25,6456
246.5,6456
246.75,6456
247,6456
247.25,6456
247.5,6456
247.75,6456
248,6456
248.25,6456
248.5,6456
248.75,6456
249,6456
249.25,6456
249.5,6456
249.75,6456
250,6456
250.25,6456
250.5,6456
250.75,6456
251,6456
251.25,6456
251.5,6456
251.75,6456
252,6456
252.25,6456
252.5,6456
252.75,6456
253,6456
253.25,6456
253.5,6456
253.75,6456
254,6456
254.25,6456
254.5,6456
254.75,6456
255,6456
255.25,6456
255.5,6456
255.75,6456
256,6456
256.25,6456
256.5,6456
256.75,6456
257,6456
257.25,6456
257.5,6456
257.75,6456
258,6456
258.25,6456
258.5,6456
258.75,6456
259,6456
259.25,6456
259.5,6456
259.75,6456
260,6456
260.25,6456
260.5,6456
260.75,6456
261,6456
261.25,6456
261.5,6456
261.75,6456
262,6456
262.25,6456
262.5,6456
262.75,6456
263,6456
263.25,6456
263.5,6456
263.75,6456
264,6456
264.25,6456
264.5,6456
264.75,6456
265,6456
265.25,6456
265.5,6456
265.75,6456
266,6456
266.25,6456
266.5,6456
266.75,6456
267,6456
267.25,6456
267.5,6456
267.75,6456
268,6456
268.25,6456
268.5,6456
268.75,6456
269,6456
269.25,6456
269.5,6456
269.75,6456
270,6456
270.25,6456
270.5,6456
270.75,6456
271,6456
271.25,6456
271.5,6456
271.75,6456
272,6456
272.25,6456
272.5,6456
272.75,6456
273,6456
273.25,6456
273.5,6456
273.75,6456
274,6456
274.25,6456
274.5,6456
274.75,6456
275,6456
275.25,6456
275.5,6456
275.75,6456
276,6456
276.25,6456
276.5,6456
276.75,6456
277,6456
277.25,6456
277.5,6456
277.75,6456
278,6456
278.25,6456
278.5,6456
278.75,6456
279,6456
279.25,6456
279.5,6456
279.75,6456
280,6456
280.25,6456
280.5,6456
280.75,6456
281,6456
281.25,6456
281.5,6456
281.75,6456
282,6456
282.25,6456
282.5,6456
282.75,6456
283,6456
283.25,6456
283.5,6456
283.75,6456
284,6456
284.25,6456
284.5,6456
284.75,6456
285,6456
285.25,6456
285.5,6456
285.75,6456
286,6456
286.25,6456
286.5,6456
286.75,6456
287,6456
287.25,6456
287.5,6456
287.75,6456
288,6456
288.25,6456
288.5,6456
288.75,6456
289,6456
289.25,6456
289.5,6456
289.75,6456
290,6456
290.25,6456
290.5,6456
290.75,6456
291,6456
291.25,6456
291.5,6456
291.75,6456
292,6456
292.25,6456
292.5,6456
292.75,6456
293,6456
293.25,6456
293.5,6456
293.75,6456
294,6456
294.25,6456
294.5,6456
294.75,6456
295,6456
295.25,6456
295.5,6456
295.75,6456
296,6456
296.25,6456
296.5,6456
296.75,6456
297,6456
297.25,6456
297.5,6456
297.75,6456
298,6456
298.25,6456
298.5,6456
298.75,6456
299,6456
299.25,6456
299.5,6456
299.75,6456
300,6456
300.25,6456
300.5,6456
300.75,6456
301,6456
301.25,6456
301.5,6456
301.75,6456
302,6456
302.25,6456
302.5,6456
302.75,6456
303,6456
303.25,6456
303.5,6456
303.75,6456
304,6456
304.25,6456
304.5,6456
304.75,6456
305,6456
305.25,6456
305.5,6456
305.75,6456
306,6456
306.25,6456
306.5,6456
306.75,6456
307,6456
307.25,6456
307.5,6456
307.75,6456
308,6456
308.25,6456
308.5,6456
308.75,6456
309,6456
309.25,6456
309.5,6456
309.75,6456
310,6456
310.25,6456
310.5,6456
310.75,6456
311,6456
311.25,6456
311.5,6456
311.75,6456
312,6456
312.25,6456
312.5,6456
312.75,6456
313,6456
313.25,6456
313.5,6456
313.75,6456
314,6456
314.25,6456
314.5,6456
314.75,6456
315,6456
315.25,6456
315.5,6456
315.75,6456
316,6456
316.25,6456
316.5,6456
316.75,6456
317,6456
317.25,6456
317.5,6456
317.75,6456
318,6456
318.25,6456
318.5,6456
318.75,6456
319,6456
319.25,6456
319.5,6456
319.75,6456
320,6456
320.25,6456
320.5,6456
320.75,6456
321,6456
321.25,6456
321.5,6456
321.75,6456
322,6456
322.25,6456
322.5,6456
322.75,6456
323,6456
323.25,6456
323.5,6456
323.75,6456
324,6456
324.25,6456
324.5,6456
324.75,6456
325,6456
325.25,6456
325.5,6456
325.75,6456
326,6456
326.25,6456
326.5,6456
326.75,6456
327,6456
327.25,6456
327.5,6456
327.75,6456
328,6456
328.25,6456
328.5,6456
328.75,6456
329,6456
329.25,6456
329.5,6456
329.75,6456
330,6456
330.25,6456
330.5,6456
330.75,6456
331,6456
331.25,6456
331.5,6456
331.75,6456
332,6456
332.25,6456
332.5,6456
332.75,6456
333,6456
333.25,6456
333.5,6456
333.75,6456
334,6456
334.25,6456
334.5,6456
334.75,6456
335,6456
335.25,6456
335.5,6456
335.75,6456
336,6456
336.25,6456
336.5,6456
336.75,6456
337,6456
337.25,6456
337.5,6456
337.75,6456
338,6456
338.25,6456
338.5,6456
338.75,6456
339,6456
339.25,6456
339.5,6456
339.75,6456
340,6456
340.25,6456
340.5,6456
340.75,6456
341,6456
341.25,6456
341.5,6456
341.75,6456
342,6456
342.25,6456
342.5,6456
342.75,6456
343,6456
343.25,6456
343.5,6456
343.75,6456
344,6456
344.25,6456
344.5,6456
344.75,6456
345,6456
345.25,6456
345.5,6456
345.75,6456
346,6456
346.25,6456
346.5,6456
346.75,6456
347,6456
347.25,6456
347.5,6456
347.75,6456
348,6456
348.25,6456
348.5,6456
348.75,6456
349,6456
349.25,6456
349.5,6456
349.75,6456
350,6456
350.25,6456
350.5,6456
350.75,6456
351,6456
351.25,6456
351.5,6456
351.75,6456
352,6456
352.25,6456
352.5,6456
352.75,6456
353,6456
353.25,6456
353.5,6456
353.75,6456
354,6456
354.25,6456
354.5,6456
354.75,6456
355,6456
355.25,6456
355.5,6456
355.75,6456
356,6456
356.25,6456
356.5,6456
356.75,6456
357,6456
357.25,6456
357.5,6456
357.75,6456
358,6456
358.25,6456
358.5,6456
358.75,6456
359,6456
359.25,6456
359.5,6456
359.75,6456
360,6456
360.25,6456
360.5,6456
360.75,6456
361,6456
361.25,6456
361.5,6456
361.75,6456
362,6456
362.25,6456
362.5,6456
362.75,6456
363,6456
363.25,6456
363.5,6456
363.75,6456
364,6456
364.25,6456
364.5,6456
364.75,6456
365,6456
365.25,6456
365.5,6456
365.75,6456
366,6456
366.25,6456
366.5,6456
366.75,6456
367,6456
367.25,6456
367.5,6456
367.75,6456
368,6456
368.25,6456
368.5,6456
368.75,6456
369,6456
369.25,6456
369.5,6456
369.75,6456
370,6456
370.25,6456
370.5,6456
370.75,6456
371,6456
371.25,6456
371.5,6456
371.75,6456
372,6456
372.25,6456
372.5,6456
372.75,6456
373,6456
373.25,6456
373.5,6456
373.75,6456
374,6456
374.25,6456
374.5,6456
374.75,6456
375,6456
375.25,6456
375.5,6456
375.75,6456
376,6456
376.25,6456
376.5,6456
376.75,6456
377,6456
377.25,6456
377.5,6456
377.75,6456
378,6456
378.25,6456
378.5,6456
378.75,6456
379,6456
379.25,6456
379.5,6456
379.75,6456
380,6456
380.25,6456
380.5,6456
380.75,6456
381,6456
381.25,6456
381.5,6456
381.75,6456
382,6456
382.25,6456
382.5,6456
382.75,6456
383,6456
383.25,6456
383.5,6456
383.75,6456
384,6456
384.25,6456
384.5,6456
384.75,6456
385,6456
385.25,6456
385.5,6456
385.75,6456
386,6456
386.25,6456
386.5,6456
386.75,6456
387,6456
387.25,6456
387.5,6456
387.75,6456
388,6456
388.25,6456
388.5,6456
388.75,6456
389,6456
389.25,6456
389.5,6456
389.75,6456
390,6456
390.25,6456
390.5,6456
390.75,6456
391,6456
391.25,6456
391.5,6456
391.75,6456
392,6456
392.25,6456
392.5,6456
392.75,6456
393,6456
393.25,6456
393.5,6456
393.75,6456
394,6456
394.25,6456
394.5,6456
394.75,6456
395,6456
395.25,6456
395.5,6456
395.75,6456
396,6456
396.25,6456
396.5,6456
396.75,6456
397,6456
397.25,6456
397.5,6456
397.75,6456
398,6456
398.25,6456
398.5,6456
398.75,6456
399,6456
399.25,6456
399.5,6456
399.75,6456
400,6456
400.25,6456
400.5,6456
400.75,6456
401,6456
401.25,6456
401.5,6456
401.75,6456
402,6456
402.25,6456
402.5,6456
402.75,6456
403,6456
403.25,6456
403.5,6456
403.75,6456
404,6456
404.25,6456
404.5,6456
404.75,6456
405,6456
405.25,6456
405.5,6456
405.75,6456
406,6456
406.25,6456
406.5,6456
406.75,6456
407,6456
407.25,6456
407.5,6456
407.75,6456
408,6456
408.25,6456
408.5,6456
408.75,6456
409,6456
409.25,6456
409.5,6456
409.75,6456
410,6456
410.25,6456
410.5,6456
410.75,6456
411,6456
411.25,6456
411.5,6456
411.75,6456
412,6456
412.25,6456
412.5,6456
412.75,6456
413,6456
413.25,6456
413.5,6456
413.75,6456
414,6456
414.25,6456
414.5,6456
414.75,6456
415,6456
415.25,6456
415.5,6456
415.75,6456
416,6456
416.25,6456
416.5,6456
416.75,6456
417,6456
417.25,6456
417.5,6456
417.75,6456
418,6456
418.25,6456
418.5,6456
418.75,6456
419,6456
419.25,6456
419.5,6456
419.75,6456
420,6456
420.25,6456
420.5,6456
420.75,6456
421,6456
421.25,6456
421.5,6456
421.75,6456
422,6456
422.25,6456
422.5,6456
422.75,6456
423,6456
423.25,6456
423.5,6456
423.75,6456
424,6456
424.25,6456
424.5,6456
424.75,6456
425,6456
425.25,6456
425.5,6456
425.75,6456
426,6456
426.25,6456
426.5,6456
426.75,6456
427,6456
427.25,6456
427.5,6456
427.75,6456
428,6456
428.25,6456
428.5,6456
428.75,6456
429,6456
429.25,6456
429.5,6456
429.75,6456
430,6456
430.25,6456
430.5,6456
430.75,6456
431,6456
431.25,6456
431.5,6456
431.75,6456
432,6456
432.25,6456
432.5,6456
432.75,6456
433,6456
433.25,6456
433.5,6456
433.75,6456
434,6456
434.25,6456
434.5,6456
434.75,6456
435,6456
435.25,6456
435.5,6456
435.75,6456
436,6456
436.25,6456
436.5,6456
436.75,6456
437,6456
437.25,6456
437.5,6456
437.75,6456
438,6456
438.25,6456
438.5,6456
438.75,6456
439,6456
439.25,6456
439.5,6456
439.75,6456
440,6456
440.25,6456
440.5,6456
440.75,6456
441,6456
441.25,6456
441.5,6456
441.75,6456
442,6456
442.25,6456
442.5,6456
442.75,6456
443,6456
443.25,6456
443.5,6456
443.75,6456
444,6456
444.25,6456
444.5,6456
444.75,6456
445,6456
445.25,6456
445.5,6456
445.75,6456
446,6456
446.25,6456
446.5,6456
446.75,6456
447,6456
447.25,6456
447.5,6456
447.75,6456
448,6456
448.25,6456
448.5,6456
448.75,6456
449,6456
449.25,6456
449.5,6456
449.75,6456
450,6456
450.25,6456
450.5,6456
450.75,6456
451,6456
451.25,6456
451.5,6456
451.75,6456
452,6456
452.25,6456
452.5,6456
452.75,6456
453,6456
453.25,6456
453.5,6456
453.75,6456
454,6456
454.25,6456
454.5,6456
454.75,6456
455,6456
455.25,6456
455.5,6456
455.75,6456
456,6456
456.25,6456
456.5,6456
456.75,6456
457,6456
457.25,6456
457.5,6456
457.75,6456
458,6456
458.25,6456
458.5,6456
458.75,6456
459,6456
459.25,6456
459.5,6456
459.75,6456
460,6456
460.25,6456
460.5,6456
460.75,6456
461,6456
461.25,6456
461.5,6456
461.75,6456
462,6456
462.25,6456
462.5,6456
462.75,6456
463,6456
463.25,6456
463.5,6456
463.75,6456
464,6456
464.25,6456
464.5,6456
464.75,6456
465,6456
465.25,6456
465.5,6456
465.75,6456
466,6456
466.25,6456
466.5,6456
466.75,6456
467,6456
467.25,6456
467.5,6456
467.75,6456
468,6456
468.25,6456
468.5,6456
468.75,6456
469,6456
469.25,6456
469.5,6456
469.75,6456
470,6456
470.25,6456
470.5,6456
470.75,6456
471,6456
471.25,6456
471.5,6456
471.75,6456
472,6456
472.25,6456
472.5,6456
472.75,6456
473,6456
473.25,6456
473.5,6456
473.75,6456
474,6456
474.25,6456
474.5,6456
474.75,6456
475,6456
475.25,6456
475.5,6456
475.75,6456
476,6456
476.25,6456
476.5,6456
476.75,6456
477,6456
477.25,6456
477.5,6456
477.75,6456
478,6456
478.25,6456
478.5,6456
478.75,6456
479,6456
479.25,6456
479.5,6456
479.75,6456
480,6456
480.25,6456
480.5,6456
480.75,6456
481,6456
481.25,6456
481.5,6456
481.75,6456
482,6456
482.25,6456
482.5,6456
482.75,6456
483,6456
483.25,6456
483.5,6456
483.75,6456
484,6456
484.25,6456
484.5,6456
484.75,6456
485,6456
485.25,6456
485.5,6456
485.75,6456
486,6456
486.25,6456
486.5,6456
486.75,6456
487,6456
487.25,6456
487.5,6456
487.75,6456
488,6456
488.25,6456
488.5,6456
488.75,6456
489,6456
489.25,6456
489.5,6456
489.75,6456
490,6456
490.25,6456
490.5,6456
490.75,6456
491,6456
491.25,6456
491.5,6456
491.75,6456
492,6456
492.25,6456
492.5,6456
492.75,6456
493,6456
493.25,6456
493.5,6456
493.75,6456
494,6456
494.25,6456
494.5,6456
494.75,6456
495,6456
495.25,6456
495.5,6456
495.75,6456
496,6456
496.25,6456
496.5,6456
496.75,6456
497,6456
497.25,6456
497.5,6456
497.75,6456
498,6456
498.25,6456
498.5,6456
498.75,6456
499,6456
499.25,6456
499.5,6456
499.75,6456
500,6456
500.25,6456
500.5,6456
500.75,6456
501,6456
501.25,6456
501.5,6456
501.75,6456
502,6456
502.25,6456
502.5,6456
502.75,6456
503,6456
503.25,6456
503.5,6456
503.75,6456
504,6456
504.25,6456
504.5,6456
504.75,6456
505,6456
505.25,6456
505.5,6456
505.75,6456
506,6456
506.25,6456
506.5,6456
506.75,6456
507,6456
507.25,6456
507.5,6456
507.75,6456
508,6456
508.25,6456
508.5,6456
508.75,6456
509,6456
509.25,6456
509.5,6456
509.75,6456
510,6456
510.25,6456
510.5,6456
510.75,6456
511,6456
511.25,6456
511.5,6456
511.75,6456
512,6456
512.25,6456
512.5,6456
512.75,6456
513,6456
513.25,6456
513.5,6456
513.75,6456
514,6456
514.25,6456
514.5,6456
514.75,6456
515,6456
515.25,6456
515.5,6456
515.75,6456
516,6456
516.25,6456
516.5,6456
516.75,6456
517,6456
517.25,6456
517.5,6456
517.75,6456
518,6456
518.25,6456
518.5,6456
518.75,6456
519,6456
519.25,6456
519.5,6456
519.75,6456
520,6456
520.25,6456
520.5,6456
520.75,6456
521,6456
521.25,6456
521.5,6456
521.75,6456
522,6456
522.25,6456
522.5,6456
522.75,6456
523,6456
523.25,6456
523.5,6456
523.75,6456
524,6456
524.25,6456
524.5,6456
524.75,6456
525,6456
525.25,6456
525.5,6456
525.75,6456
526,6456
526.25,6456
526.5,6456
526.75,6456
527,6456
527.25,6456
527.5,6456
527.75,6456
528,6456
528.25,6456
528.5,6456
528.75,6456
529,6456
529.25,6456
529.5,6456
529.75,6456
530,6456
530.25,6456
530.5,6456
530.75,6456
531,6456
531.25,6456
531.5,6456
531.75,6456
532,6456
532.25,6456
532.5,6456
532.75,6456
533,6456
533.25,6456
533.5,6456
533.75,6456
534,6456
534.25,6456
534.5,6456
534.75,6456
535,6456
535.25,6456
535.5,6456
535.75,6456
536,6456
536.25,6456
536.5,6456
536.75,6456
537,6456
537.25,6456
537.5,6456
537.75,6456
538,6456
538.25,6456
538.5,6456
538.75,6456
539,6456
539.25,6456
539.5,6456
539.75,6456
540,6456
540.25,6456
540.5,6456
540.75,6456
541,6456
541.25,6456
541.5,6456
541.75,6456
542,6456
542.25,6456
542.5,6456
542.75,6456
543,6456
543.25,6456
543.5,6456
543.75,6456
544,6456
544.25,6456
544.5,6456
