Time,num_cumulative_infective
583,574094
583.25,574094
583.5,574094
583.75,574094
584,574094
584.25,574094
584.5,574094
584.75,574094
585,574094
585.25,574094
585.5,574094
585.75,574094
586,574094
586.25,574094
586.5,574094
586.75,574094
587,574094
587.25,574094
587.5,574094
587.75,574094
588,574094
588.25,574094
588.5,574094
588.75,574094
589,574094
589.25,574094
589.5,574094
589.75,574094
590,574094
590.25,574094
590.5,574094
590.75,574094
591,574094
591.25,574094
591.5,574094
591.75,574094
592,574094
592.25,574094
592.5,574094
592.75,574094
593,574094
593.25,574094
593.5,574094
593.75,574094
594,574094
594.25,574094
594.5,574094
594.75,574094
595,574094
595.25,574094
595.5,574094
595.75,574094
596,574094
596.25,574094
596.5,574094
596.75,574094
597,574094
597.25,574094
597.5,574094
597.75,574094
598,574094
598.25,574094
598.5,574094
598.75,574094
599,574094
599.25,574094
599.5,574094
599.75,574094
