Time,num_recovered
543,571785
543.25,571785
543.5,571785
543.75,571785
544,571785
544.25,571785
544.5,571785
544.75,571785
545,571785
545.25,571785
545.5,571785
545.75,571785
546,571785
546.25,571785
546.5,571785
546.75,571785
547,571785
547.25,571785
547.5,571785
547.75,571785
548,571785
548.25,571785
548.5,571785
548.75,571785
549,571785
549.25,571785
549.5,571785
549.75,571785
550,571785
550.25,571785
550.5,571785
550.75,571785
551,571785
551.25,571785
551.5,571785
551.75,571785
552,571785
552.25,571785
552.5,571785
552.75,571785
553,571785
553.25,571785
553.5,571785
553.75,571785
554,571785
554.25,571785
554.5,571785
554.75,571785
555,571785
555.25,571785
555.5,571785
555.75,571785
556,571785
556.25,571785
556.5,571785
556.75,571785
557,571785
557.25,571785
557.5,571785
557.75,571785
558,571785
558.25,571785
558.5,571785
558.75,571785
559,571785
559.25,571785
559.5,571785
559.75,571785
560,571785
560.25,571785
560.5,571785
560.75,571785
561,571785
561.25,571785
561.5,571785
561.75,571785
562,571785
562.25,571785
562.5,571785
562.75,571785
563,571785
563.25,571785
563.5,571785
563.75,571785
564,571785
564.25,571785
564.5,571785
564.75,571785
565,571785
565.25,571785
565.5,571785
565.75,571785
566,571785
566.25,571785
566.5,571785
566.75,571785
567,571785
567.25,571785
567.5,571785
567.75,571785
568,571785
568.25,571785
568.5,571785
568.75,571785
569,571785
569.25,571785
569.5,571785
569.75,571785
570,571785
570.25,571785
570.5,571785
570.75,571785
571,571785
571.25,571785
571.5,571785
571.75,571785
572,571785
572.25,571785
572.5,571785
572.75,571785
573,571785
573.25,571785
573.5,571785
573.75,571785
574,571785
574.25,571785
574.5,571785
574.75,571785
575,571785
575.25,571785
575.5,571785
575.75,571785
576,571785
576.25,571785
576.5,571785
576.75,571785
577,571785
577.25,571785
577.5,571785
577.75,571785
578,571785
578.25,571785
578.5,571785
578.75,571785
579,571785
579.25,571785
579.5,571785
579.75,571785
580,571785
580.25,571785
580.5,571785
580.75,571785
581,571785
581.25,571785
581.5,571785
581.75,571785
582,571785
582.25,571785
582.5,571785
582.75,571785
583,571785
583.25,571785
583.5,571785
583.75,571785
584,571785
584.25,571785
584.5,571785
584.75,571785
585,571785
585.25,571785
585.5,571785
585.75,571785
586,571785
586.25,571785
586.5,571785
586.75,571785
587,571785
587.25,571785
587.5,571785
587.75,571785
588,571785
588.25,571785
588.5,571785
588.75,571785
589,571785
589.25,571785
589.5,571785
589.75,571785
590,571785
590.25,571785
590.5,571785
590.75,571785
591,571785
591.25,571785
591.5,571785
591.75,571785
592,571785
592.25,571785
592.5,571785
592.75,571785
593,571785
593.25,571785
593.5,571785
593.75,571785
594,571785
594.25,571785
594.5,571785
594.75,571785
595,571785
595.25,571785
595.5,571785
595.75,571785
596,571785
596.25,571785
596.5,571785
596.75,571785
597,571785
597.25,571785
597.5,571785
597.75,571785
598,571785
598.25,571785
598.5,571785
598.75,571785
599,571785
599.25,571785
599.5,571785
599.75,571785
