Time,num_affected
127.75,160522
128,162255
128.25,164046
128.5,165713
128.75,167449
129,169218
129.25,171003
129.5,172727
129.75,174466
130,176256
130.25,178073
130.5,179902
130.75,181829
131,183740
131.25,185649
131.5,187487
131.75,189366
132,191300
132.25,193205
132.5,195086
132.75,196970
133,198942
133.25,200801
133.5,202756
133.75,204760
134,206664
134.25,208547
134.5,210508
134.75,212530
135,214429
135.25,216393
135.5,218342
135.75,220406
136,222441
136.25,224408
136.5,226413
136.75,228487
137,230479
137.25,232518
137.5,234637
137.75,236679
138,238662
138.25,240755
138.5,242763
138.75,244868
139,246990
139.25,249073
139.5,251121
139.75,253240
140,255320
140.25,257424
140.5,259479
140.75,261601
141,263746
141.25,265957
141.5,268044
141.75,270132
142,272308
142.25,274399
142.5,276545
142.75,278690
143,280816
143.25,282894
143.5,285035
143.75,287186
144,289294
144.25,291366
144.5,293548
144.75,295649
145,297761
145.25,299879
145.5,301982
145.75,304048
146,306165
146.25,308211
146.5,310401
146.75,312569
147,314590
147.25,316712
147.5,318700
147.75,320773
148,322877
148.25,325013
148.5,327093
148.75,329213
149,331249
149.25,333341
149.5,335401
149.75,337395
150,339398
150.25,341448
150.5,343514
150.75,345591
151,347622
151.25,349622
151.5,351628
151.75,353647
152,355536
152.25,357544
152.5,359541
152.75,361442
153,363385
153.25,365307
153.5,367294
153.75,369178
154,371104
154.25,373051
154.5,374969
154.75,376853
155,378740
155.25,380676
155.5,382500
155.75,384341
156,386175
156.25,387968
156.5,389917
156.75,391765
157,393561
157.25,395429
157.5,397208
157.75,399034
158,400840
158.25,402621
158.5,404391
158.75,406198
159,407946
159.25,409757
159.5,411447
159.75,413121
160,414835
160.25,416642
160.5,418336
160.75,419991
161,421663
161.25,423341
161.5,424991
161.75,426695
162,428329
162.25,429890
162.5,431540
162.75,433175
163,434740
163.25,436381
163.5,437946
163.75,439502
164,441069
164.25,442580
164.5,444085
164.75,445572
165,447021
165.25,448520
165.5,449964
165.75,451359
166,452743
166.25,454122
166.5,455511
166.75,456879
167,458267
167.25,459571
167.5,460934
167.75,462252
168,463640
168.25,464963
168.5,466254
168.75,467529
169,468843
169.25,470081
169.5,471310
169.75,472503
170,473687
170.25,474891
170.5,476082
170.75,477256
171,478452
171.25,479616
171.5,480759
171.75,481918
172,482995
172.25,484075
172.5,485201
172.75,486225
173,487308
173.25,488319
173.5,489383
173.75,490448
174,491470
174.25,492490
174.5,493489
174.75,494517
175,495474
175.25,496486
175.5,497431
175.75,498424
176,499410
176.25,500369
176.5,501260
176.75,502148
177,503009
177.25,503878
177.5,504805
177.75,505671
178,506507
178.25,507359
178.5,508175
178.75,508970
179,509814
179.25,510645
179.5,511439
179.75,512220
180,512991
180.25,513712
180.5,514457
180.75,515180
181,515952
181.25,516663
181.5,517391
181.75,518056
182,518741
182.25,519462
182.5,520156
182.75,520755
183,521451
183.25,522129
183.5,522803
183.75,523454
184,524123
184.25,524748
184.5,525384
184.75,526000
185,526614
185.25,527206
185.5,527750
185.75,528295
186,528829
186.25,529404
186.5,529977
186.75,530553
187,531172
187.25,531713
187.5,532250
187.75,532796
188,533320
188.25,533847
188.5,534389
188.75,534905
189,535391
189.25,535851
189.5,536338
189.75,536836
190,537311
190.25,537785
190.5,538263
190.75,538727
191,539150
191.25,539595
191.5,540055
191.75,540535
192,540986
192.25,541390
192.5,541835
192.75,542242
193,542626
193.25,543011
193.5,543446
193.75,543826
194,544209
194.25,544579
194.5,544979
194.75,545303
195,545697
195.25,546052
195.5,546425
195.75,546808
196,547149
196.25,547501
196.5,547854
196.75,548192
197,548520
197.25,548842
197.5,549182
197.75,549506
198,549803
198.25,550121
198.5,550399
198.75,550664
199,550946
199.25,551232
199.5,551521
199.75,551777
200,552084
200.25,552377
200.5,552659
200.75,552953
201,553224
201.25,553474
201.5,553759
201.75,554001
202,554266
202.25,554496
202.5,554735
202.75,554989
203,555217
203.25,555445
203.5,555658
203.75,555872
204,556110
204.25,556337
204.5,556552
204.75,556791
205,556998
205.25,557190
205.5,557407
205.75,557615
206,557806
206.25,558007
206.5,558212
206.75,558377
207,558574
207.25,558774
207.5,558961
207.75,559147
208,559328
208.25,559532
208.5,559713
208.75,559862
209,560040
209.25,560218
209.5,560405
209.75,560563
210,560729
210.25,560889
210.5,561051
210.75,561210
211,561372
211.25,561535
211.5,561693
211.75,561852
212,561996
212.25,562154
212.5,562285
212.75,562445
213,562587
213.25,562726
213.5,562867
213.75,562991
214,563137
214.25,563271
214.5,563396
214.75,563533
215,563678
215.25,563815
215.5,563957
215.75,564103
216,564244
216.25,564385
216.5,564534
216.75,564680
217,564808
217.25,564941
217.5,565072
217.75,565198
218,565322
218.25,565448
218.5,565567
218.75,565680
219,565792
219.25,565903
219.5,566005
219.75,566133
220,566235
220.25,566334
220.5,566435
220.75,566549
221,566655
221.25,566752
221.5,566879
221.75,566978
222,567069
222.25,567169
222.5,567274
222.75,567354
223,567444
223.25,567544
223.5,567645
223.75,567736
224,567836
224.25,567922
224.5,568023
224.75,568089
225,568171
225.25,568268
225.5,568343
225.75,568422
226,568503
226.25,568587
226.5,568661
226.75,568742
227,568822
227.25,568881
227.5,568958
227.75,569033
228,569103
228.25,569160
228.5,569226
228.75,569294
229,569357
229.25,569424
229.5,569481
229.75,569551
230,569605
230.25,569683
230.5,569738
230.75,569794
231,569854
231.25,569910
231.5,569974
231.75,570038
232,570079
232.25,570134
232.5,570185
232.75,570240
233,570287
233.25,570343
233.5,570390
233.75,570453
234,570512
234.25,570569
234.5,570617
234.75,570674
235,570715
235.25,570759
235.5,570805
235.75,570844
236,570895
236.25,570942
236.5,570988
236.75,571024
237,571064
237.25,571122
237.5,571170
237.75,571228
238,571261
238.25,571308
238.5,571348
238.75,571390
239,571432
239.25,571477
239.5,571518
239.75,571558
240,571579
240.25,571610
240.5,571653
240.75,571686
241,571722
241.25,571739
241.5,571776
241.75,571812
242,571839
242.25,571870
242.5,571905
242.75,571947
243,571973
243.25,572009
243.5,572044
243.75,572072
244,572102
244.25,572136
244.5,572171
244.75,572215
245,572240
245.25,572273
245.5,572306
245.75,572338
246,572376
246.25,572403
246.5,572434
246.75,572458
247,572482
247.25,572501
247.5,572528
247.75,572552
248,572578
248.25,572601
248.5,572626
248.75,572655
249,572682
249.25,572706
249.5,572725
249.75,572741
250,572757
250.25,572784
250.5,572808
250.75,572832
251,572852
251.25,572880
251.5,572904
251.75,572915
252,572939
