Time,num_cases
214.5,375577
214.75,375701
215,375815
215.25,375933
215.5,376055
215.75,376168
216,376282
216.25,376389
216.5,376492
216.75,376582
217,376702
217.25,376810
217.5,376927
217.75,377036
218,377129
218.25,377235
218.5,377332
218.75,377452
219,377529
219.25,377635
219.5,377742
219.75,377846
220,377933
220.25,378029
220.5,378123
220.75,378220
221,378305
221.25,378394
221.5,378497
221.75,378592
222,378680
222.25,378777
222.5,378850
222.75,378943
223,379019
223.25,379095
223.5,379173
223.75,379259
224,379346
224.25,379416
224.5,379483
224.75,379562
225,379628
225.25,379698
225.5,379763
225.75,379830
226,379892
226.25,379960
226.5,380044
226.75,380108
227,380176
227.25,380230
227.5,380309
227.75,380366
228,380426
228.25,380482
228.5,380548
228.75,380617
229,380671
229.25,380733
229.5,380796
229.75,380859
230,380905
230.25,380957
230.5,381024
230.75,381079
231,381134
231.25,381190
231.5,381246
231.75,381292
232,381347
232.25,381405
232.5,381462
232.75,381507
233,381552
233.25,381600
233.5,381658
233.75,381709
234,381761
234.25,381803
234.5,381840
234.75,381884
235,381933
235.25,381972
235.5,382012
235.75,382063
236,382110
236.25,382157
236.5,382203
236.75,382244
237,382279
237.25,382322
237.5,382365
237.75,382408
238,382446
238.25,382483
238.5,382511
238.75,382548
239,382576
239.25,382611
239.5,382646
239.75,382671
240,382704
240.25,382749
240.5,382793
240.75,382818
241,382855
241.25,382884
241.5,382908
241.75,382938
242,382959
242.25,382990
242.5,383020
242.75,383060
243,383085
243.25,383102
243.5,383134
243.75,383158
244,383184
244.25,383214
244.5,383237
244.75,383253
245,383281
245.25,383304
245.5,383333
245.75,383356
246,383384
246.25,383401
246.5,383424
246.75,383453
247,383475
247.25,383492
247.5,383517
247.75,383534
248,383555
248.25,383580
248.5,383613
248.75,383638
249,383657
249.25,383680
249.5,383700
249.75,383722
250,383744
250.25,383770
250.5,383784
250.75,383808
251,383829
251.25,383846
251.5,383866
251.75,383882
252,383902
252.25,383927
252.5,383956
252.75,383977
253,383984
253.25,384001
253.5,384022
253.75,384038
254,384052
254.25,384068
254.5,384081
254.75,384100
255,384119
255.25,384139
255.5,384150
255.75,384163
256,384177
256.25,384189
256.5,384202
256.75,384217
257,384230
257.25,384244
257.5,384262
257.75,384280
258,384289
258.25,384302
258.5,384317
258.75,384328
259,384340
259.25,384351
259.5,384366
259.75,384381
260,384388
260.25,384402
260.5,384412
260.75,384422
261,384432
261.25,384443
261.5,384454
261.75,384466
262,384476
262.25,384488
262.5,384499
262.75,384513
263,384520
263.25,384531
263.5,384538
263.75,384548
264,384557
264.25,384564
264.5,384573
264.75,384579
265,384590
265.25,384598
265.5,384608
265.75,384614
266,384620
266.25,384628
266.5,384642
266.75,384647
267,384655
267.25,384663
267.5,384671
267.75,384673
268,384678
268.25,384681
268.5,384684
268.75,384687
269,384690
269.25,384698
269.5,384707
269.75,384712
270,384715
270.25,384716
270.5,384721
270.75,384726
271,384729
271.25,384732
271.5,384737
271.75,384743
272,384746
272.25,384749
272.5,384752
272.75,384760
273,384767
273.25,384769
273.5,384773
273.75,384776
274,384778
274.25,384785
274.5,384787
274.75,384792
275,384794
275.25,384797
275.5,384801
